timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,0,8,0.021917808219178082,VEV_5500,5500,5250.0,8.5,-0.04652001563489282,0.23983891212538386,0.24938283957429047,-0.009543927448906614,9.826882153672614,-1.3268821536726136
100,0,8,0.021917534246575342,VEV_5500,5500,5250.5,8.5,-0.04642478207451425,0.23947568802638036,0.2471076625597577,-0.007631974533377328,9.55526899145707,-1.0552689914570692
200,0,8,0.021917260273972602,VEV_5500,5500,5250.5,8.5,-0.04642478207451425,0.2394771847821733,0.25020543683517865,-0.010728252053005344,9.998860846694924,-1.4988608466949245
300,0,8,0.021916986301369863,VEV_5500,5500,5250.5,8.5,-0.04642478207451425,0.23947868156602697,0.24979267316228418,-0.010313991596257205,9.938993261632504,-1.438993261632504
400,0,8,0.021916712328767123,VEV_5500,5500,5250.5,8.5,-0.04642478207451425,0.23948017837795246,0.25020856454009077,-0.01072838616213831,9.998860846711295,-1.4988608467112954
500,0,8,0.021916438356164383,VEV_5500,5500,5249.5,8.5,-0.04661525826556632,0.24021106035326678,0.2489398111833832,-0.008728750830116427,9.709031530173661,-1.209031530173661
600,0,8,0.021916164383561643,VEV_5500,5500,5248.5,8.5,-0.04680577074470988,0.24094163536694954,0.24964794880992267,-0.008706313442973124,9.703507056138506,-1.2035070561385055
700,0,8,0.021915890410958903,VEV_5500,5500,5248.5,8.5,-0.04680577074470988,0.2409431413792405,0.2496495092413175,-0.008706367862077014,9.703507056145668,-1.2035070561456678
800,0,8,0.021915616438356166,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.24167341629857175,0.24986441956943192,-0.00819100327086017,9.628132131280154,-1.1281321312801538
900,0,8,0.021915342465753426,VEV_5500,5500,5246.5,8.5,-0.047186904622596566,0.24240338880109816,0.25028825998006055,-0.007884871178962388,9.582770042121979,-1.0827700421219788
1000,0,8,0.021915068493150683,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.24167643757505713,0.25062654177428273,-0.008950104199225595,9.735813867946376,-1.2358138679463764
1100,0,8,0.021914794520547946,VEV_5500,5500,5248.5,8.5,-0.04680577074470988,0.2409491657108223,0.24750354923041687,-0.006554383519594559,9.399433251397,-0.8994332513969994
1200,0,8,0.021914520547945206,VEV_5500,5500,5248.5,8.5,-0.04680577074470988,0.24095067186432487,0.24965731183723372,-0.008706639972908853,9.703507056185344,-1.2035070561853445
1300,0,8,0.021914246575342466,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.24168096970224423,0.25025362439167553,-0.008572654689431303,9.682175312892241,-1.182175312892241
1400,0,8,0.021913972602739726,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.24168248046796909,0.24987379094964277,-0.00819131048167368,9.628132131308007,-1.128132131308007
1500,0,8,0.021913698630136987,VEV_5500,5500,5246.5,8.5,-0.047186904622596566,0.24241248046241173,0.2502976473745722,-0.007885166912160485,9.582770042211223,-1.082770042211223
1600,0,8,0.021913424657534247,VEV_5500,5500,5246.0,8.5,-0.04728221079374334,0.24277812658063444,0.25200032239869535,-0.009222195818060913,9.770842525719104,-1.2708425257191038
1700,0,8,0.021913150684931507,VEV_5500,5500,5246.0,8.5,-0.04728221079374334,0.24277964426169146,0.2504665196909615,-0.007686875429270046,9.553816132647626,-1.0538161326476256
1800,0,8,0.021912876712328767,VEV_5500,5500,5246.5,8.5,-0.047186904622596566,0.2424170266767084,0.25030234146794356,-0.007885314791235165,9.582770042256357,-1.0827700422563566
1900,0,8,0.021912602739726027,VEV_5500,5500,5247.0,8.5,-0.04709160753385057,0.24205432723587858,0.250882953682816,-0.00882862644693741,9.717307387042638,-1.2173073870426379
2000,0,8,0.021912328767123287,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.2416915456573295,0.25026457548621744,-0.00857302982888794,9.682175312927939,-1.1821753129279386
2100,0,8,0.021912054794520547,VEV_5500,5500,5247.0,8.5,-0.04709160753385057,0.24205735369049758,0.2508860905236301,-0.008828736833132511,9.717307387053438,-1.217307387053438
2200,0,8,0.021911780821917807,VEV_5500,5500,5247.0,8.5,-0.04709160753385057,0.24205886696038686,0.2508876589881623,-0.008828792027775423,9.717307387059577,-1.2173073870595772
2300,0,8,0.021911506849315067,VEV_5500,5500,5247.5,8.5,-0.046996319525774224,0.24169607863454554,0.2476832367616004,-0.005987158127054859,9.318375286562627,-0.8183752865626275
