day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
39;100;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;200;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;300;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;400;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;500;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;600;VEV_6500;0;15;;;;;1;10;;;;;0.5;-1.0
39;700;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;800;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;900;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;1000;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;1100;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;1200;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;1300;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;1400;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;1500;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;1600;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;1700;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;1800;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;1900;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;2000;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;2100;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;2200;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;2300;VEV_6500;0;10;;;;;1;10;;;;;0.5;-1.0
39;2400;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;2500;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;2600;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;2700;VEV_6500;0;10;;;;;1;10;;;;;0.5;-1.0
39;2800;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;2900;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;3000;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;3100;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;3200;VEV_6500;0;10;;;;;1;10;;;;;0.5;-1.0
39;3300;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;3400;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;3500;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;3600;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;3700;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;3800;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;3900;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;4000;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;4100;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;4200;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;4300;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;4400;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;4500;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;4600;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;4700;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;4800;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;4900;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;5000;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;5100;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;5200;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;5300;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;5400;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;5500;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;5600;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;5700;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;5800;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;5900;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;6000;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;6100;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;6200;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;6300;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;6400;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;6500;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;6600;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;6700;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;6800;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;6900;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;7000;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;7100;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;7200;VEV_6500;0;10;;;;;1;10;;;;;0.5;-1.0
39;7300;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;7400;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;7500;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;7600;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;7700;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;7800;VEV_6500;0;23;;;;;1;21;;;;;0.5;-1.0
39;7900;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;8000;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;8100;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;8200;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;8300;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;8400;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;8500;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;8600;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;8700;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;8800;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;8900;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;9000;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;9100;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;9200;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;9300;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;9400;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;9500;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;9600;VEV_6500;0;19;;;;;1;19;;;;;0.5;-1.0
39;9700;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;9800;VEV_6500;0;20;;;;;1;20;;;;;0.5;-1.0
39;9900;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;10000;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;10100;VEV_6500;0;18;;;;;1;18;;;;;0.5;-1.0
39;10200;VEV_6500;0;13;;;;;1;13;;;;;0.5;-1.0
39;10300;VEV_6500;0;21;;;;;1;21;;;;;0.5;-1.0
39;10400;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
39;10500;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;10600;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;10700;VEV_6500;0;10;;;;;1;10;;;;;0.5;-1.0
39;10800;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;10900;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;11000;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;11100;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;11200;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;11300;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;11400;VEV_6500;0;12;;;;;1;12;;;;;0.5;-1.0
39;11500;VEV_6500;0;11;;;;;1;11;;;;;0.5;-1.0
39;11600;VEV_6500;0;17;;;;;1;17;;;;;0.5;-1.0
39;11700;VEV_6500;0;15;;;;;1;15;;;;;0.5;-1.0
39;11800;VEV_6500;0;16;;;;;1;16;;;;;0.5;-1.0
39;11900;VEV_6500;0;14;;;;;1;14;;;;;0.5;-1.0
