timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,1,7,0.019178082191780823,VEV_5200,5200,5245.0,95.5,0.008616616260878797,0.24516615313713838,0.23615710756116867,0.00900904557596971,92.9864597405176,2.5135402594823972
100,1,7,0.019177808219178083,VEV_5200,5200,5245.5,96.5,0.008711940602021536,0.24766166012973745,0.2390515754549636,0.008610084674773838,94.09765743427533,2.402342565724666
200,1,7,0.019177534246575343,VEV_5200,5200,5246.5,96.5,0.008902562028446923,0.24548352140996593,0.2345215790011705,0.010961942408795444,93.44871458128,3.051285418719999
300,1,7,0.019177260273972603,VEV_5200,5200,5247.5,97.5,0.009093147125269409,0.2468825648561994,0.23768327217911878,0.009199292677080612,94.94130029372127,2.5586997062787304
400,1,7,0.019176986301369863,VEV_5200,5200,5247.5,97.5,0.009093147125269409,0.2468843283975669,0.23768497000749558,0.009199358390071327,94.94130029365533,2.558699706344669
500,1,7,0.019176712328767123,VEV_5200,5200,5247.5,97.0,0.009093147125269409,0.24509040202480675,0.23527232746271526,0.009818074562091494,94.27099546525596,2.7290045347440355
600,1,7,0.019176438356164383,VEV_5200,5200,5245.0,96.5,0.008616616260878797,0.24875498847593702,0.2521873069497292,-0.003432318473792162,97.46003902068242,-0.9600390206824159
700,1,7,0.019176164383561643,VEV_5200,5200,5245.5,95.5,0.008711940602021536,0.2440905403633941,0.23695601786991408,0.007134522493480011,93.51101581686044,1.9889841831395643
800,1,7,0.019175890410958903,VEV_5200,5200,5245.5,96.0,0.008711940602021536,0.2458835892843116,0.2383768440882368,0.007506745196074777,93.90632021083502,2.0936797891649803
900,1,7,0.019175616438356167,VEV_5200,5200,5245.5,95.5,0.008711940602021536,0.2440940277945858,0.23695940336675275,0.007134624427833053,93.51101581679768,1.9889841832023194
1000,1,7,0.019175342465753423,VEV_5200,5200,5247.0,96.5,0.00899785911719305,0.2444019175514569,0.2367626195164275,0.007639298035029413,94.37485839706005,2.125141602939948
1100,1,7,0.019175068493150683,VEV_5200,5200,5247.5,97.0,0.009093147125269409,0.2451009073249029,0.23528241193061444,0.009818495394288446,94.27099546512909,2.72900453487091
1200,1,7,0.019174794520547947,VEV_5200,5200,5248.5,97.5,0.009283695906333675,0.24469534849374022,0.23882371763638668,0.005871630857353538,95.86961225957202,1.6303877404279774
1300,1,7,0.019174520547945207,VEV_5200,5200,5249.5,98.5,0.009474208385477153,0.24608220252139612,0.23616991263304007,0.009912289888356046,95.75238564141546,2.747614358584542
1400,1,7,0.019174246575342464,VEV_5200,5200,5251.0,99.5,0.009759909068340664,0.24634946336915406,0.23713570020561922,0.009213763163534838,96.95139791015026,2.5486020898497372
1500,1,7,0.019173972602739727,VEV_5200,5200,5250.5,99.5,0.009664684576529367,0.2474665907483517,0.23975736848811882,0.007709222260232879,97.36455719021933,2.1354428097806704
1600,1,7,0.019173698630136987,VEV_5200,5200,5250.5,98.5,0.009664684576529367,0.24386068726663576,0.23518389500005957,0.008676792266576194,96.09995245505934,2.400047544940662
1700,1,7,0.019173424657534247,VEV_5200,5200,5251.5,99.5,0.009855124493311277,0.2452353487639034,0.23607804786835682,0.009157300895546588,96.97005401073056,2.529945989269436
1800,1,7,0.019173150684931507,VEV_5200,5200,5250.5,99.5,0.009664684576529367,0.24747189491096702,0.23936061776176337,0.00811127714920365,97.25339102178668,2.2466089782133167
1900,1,7,0.019172876712328767,VEV_5200,5200,5250.5,99.5,0.009664684576529367,0.24747366304096502,0.23936232793787965,0.008111335103085371,97.25339102160297,2.2466089783970347
2000,1,7,0.019172602739726027,VEV_5200,5200,5251.5,98.5,0.009855124493311277,0.2416245807313863,0.2313687490366083,0.010255831694777978,95.67101772255273,2.828982277447267
