timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,1,7,0.019178082191780823,VEV_5500,5500,5245.0,7.5,-0.04747285039016476,0.2520401545624337,0.2557366033057079,-0.0036964487432741833,7.940762565117609,-0.44076256511760903
100,1,7,0.019177808219178083,VEV_5500,5500,5245.5,7.5,-0.04737752604902203,0.2516607409604698,0.25197005931074357,-0.0003093183502737573,7.536468402630703,-0.03646840263070317
200,1,7,0.019177534246575343,VEV_5500,5500,5246.5,7.5,-0.047186904622596566,0.2508998699810016,0.2548579977425115,-0.003958127761509889,7.973783027464094,-0.4737830274640942
300,1,7,0.019177260273972603,VEV_5500,5500,5247.5,7.5,-0.046996319525774224,0.2501386724416092,0.25456923706648515,-0.0044305646248759545,8.03226599392616,-0.5322659939261598
400,1,7,0.019176986301369863,VEV_5500,5500,5247.5,7.5,-0.046996319525774224,0.2501404592421372,0.2545710555145777,-0.0044305962724405235,8.032265993802184,-0.5322659938021843
500,1,7,0.019176712328767123,VEV_5500,5500,5247.5,7.5,-0.046996319525774224,0.2501422460809539,0.25529047466652416,-0.005148228585570236,8.12005643792628,-0.6200564379262801
600,1,7,0.019176438356164383,VEV_5500,5500,5245.0,7.5,-0.04747285039016476,0.25205095697778596,0.26054118234955875,-0.008490225371772797,8.529565727466945,-1.0295657274669452
700,1,7,0.019176164383561643,VEV_5500,5500,5245.5,7.5,-0.04737752604902203,0.25167152726829733,0.25471732669607966,-0.0030457994277823253,7.862666624720816,-0.36266662472081634
800,1,7,0.019175890410958903,VEV_5500,5500,5245.5,7.5,-0.04737752604902203,0.25167332512110885,0.25136999021623024,0.00030333490487860493,7.464319167134988,0.03568083286501178
900,1,7,0.019175616438356167,VEV_5500,5500,5245.5,7.5,-0.04737752604902203,0.25167512301245737,0.2547209659559828,-0.0030458429435254453,7.862666624605026,-0.3626666246050263
1000,1,7,0.019175342465753423,VEV_5500,5500,5247.0,7.5,-0.04709160753385057,0.25053273441141977,0.2552444323970306,-0.00471169798561083,8.06602412409103,-0.5660241240910295
1100,1,7,0.019175068493150683,VEV_5500,5500,5247.5,7.5,-0.046996319525774224,0.25015296791803593,0.2553014171654328,-0.00514844924739688,8.120056437130074,-0.6200564371300743
1200,1,7,0.019174794520547947,VEV_5500,5500,5248.5,7.5,-0.04680577074470988,0.24939139817731823,0.25127022451500963,-0.0018788263376914027,7.724071199951538,-0.22407119995153835
1300,1,7,0.019174520547945207,VEV_5500,5500,5249.5,8.0,-0.04661525826556632,0.2527796146423236,0.25616729373771757,-0.0033876790953939473,8.419107358003714,-0.4191073580037141
1400,1,7,0.019174246575342464,VEV_5500,5500,5251.0,8.0,-0.04632955758270296,0.2516231873168943,0.25436663911574253,-0.0027434517988482177,8.339641620781435,-0.33964162078143545
1500,1,7,0.019173972602739727,VEV_5500,5500,5250.5,8.0,-0.04642478207451425,0.25201114871156843,0.25182042085406753,0.00019072785750090526,7.976650768913942,0.023349231086058353
1600,1,7,0.019173698630136987,VEV_5500,5500,5250.5,8.0,-0.04642478207451425,0.25201294919639483,0.2549445470407845,-0.0029315978443896773,8.362811345334876,-0.362811345334876
1700,1,7,0.019173424657534247,VEV_5500,5500,5251.5,8.5,-0.04623434215773226,0.25525961525795127,0.2557585797312648,-0.0004989644733135457,8.56306051460649,-0.06306051460649087
1800,1,7,0.019173150684931507,VEV_5500,5500,5250.5,8.0,-0.04642478207451425,0.2520165502818188,0.25148362721103873,0.000532923070780067,7.934838195804275,0.06516180419572493
1900,1,7,0.019172876712328767,VEV_5500,5500,5250.5,8.0,-0.04642478207451425,0.25201835088242125,0.2514854240026319,0.0005329268797893416,7.93483819564392,0.06516180435608021
2000,1,7,0.019172602739726027,VEV_5500,5500,5251.5,8.0,-0.04623434215773226,0.25124771291577064,0.25469140920426275,-0.003443696288492115,8.427758797615866,-0.42775879761586566
2100,1,7,0.019172328767123287,VEV_5500,5500,5250.0,8.0,-0.04652001563489282,0.2524080491593265,0.2551185965370158,-0.0027105473776892763,8.334861724198106,-0.334861724198106
2200,1,7,0.019172054794520547,VEV_5500,5500,5248.5,7.5,-0.04680577074470988,0.24940921681240064,0.2509840502244936,-0.0015748334120929686,7.687595462215654,-0.18759546221565415
2300,1,7,0.019171780821917807,VEV_5500,5500,5249.5,8.0,-0.04661525826556632,0.25279767561954364,0.256185596743131,-0.0033879211235873785,8.419107355673987,-0.4191073556739866
2400,1,7,0.019171506849315068,VEV_5500,5500,5250.5,8.0,-0.04642478207451425,0.25202735446439095,0.25495911986109326,-0.0029317653967023127,8.362811342888563,-0.36281134288856265
2500,1,7,0.019171232876712328,VEV_5500,5500,5251.5,8.5,-0.04623434215773226,0.255274206315906,0.25606240665870256,-0.0007882003427965301,8.599705414142136,-0.09970541414213585
2600,1,7,0.019170958904109588,VEV_5500,5500,5249.0,8.0,-0.04671050996826246,0.2531890399770535,0.2559441611857389,-0.0027551212086854293,8.339749436749287,-0.3397494367492868
2700,1,7,0.01917068493150685,VEV_5500,5500,5248.5,8.0,-0.04680577074470988,0.2535767153488832,0.25262315661835233,0.000953558730530879,7.884033326194071,0.11596667380592862
2800,1,7,0.01917041095890411,VEV_5500,5500,5248.5,7.5,-0.04680577074470988,0.24941990982690204,0.25099481075253127,-0.0015749009256292301,7.687595461629314,-0.1875954616293143
2900,1,7,0.019170136986301368,VEV_5500,5500,5249.5,8.0,-0.04661525826556632,0.25280851406430344,0.25584319454637433,-0.003034680482070895,8.374938133644548,-0.3749381336445481
3000,1,7,0.01916986301369863,VEV_5500,5500,5250.0,8.0,-0.04652001563489282,0.25242428182704807,0.2561215338031508,-0.003697251976102711,8.458279876481356,-0.45827987648135604
3100,1,7,0.01916958904109589,VEV_5500,5500,5251.5,8.5,-0.04623434215773226,0.2552851512515501,0.25217081243403766,0.003114338817512441,8.111218413324991,0.38878158667500884
3200,1,7,0.01916931506849315,VEV_5500,5500,5253.0,8.5,-0.04594875026660073,0.25411597186216556,0.2562728953788697,-0.0021569235167041567,8.774865470998407,-0.27486547099840664
3300,1,7,0.01916904109589041,VEV_5500,5500,5254.0,8.5,-0.045758400975077114,0.2533366802169831,0.2548479736404783,-0.001511293423495208,8.692548156307225,-0.19254815630722533
3400,1,7,0.01916876712328767,VEV_5500,5500,5253.5,8.5,-0.04585357109173239,0.2537290907359285,0.2509336141464637,0.0027954765894647737,8.149314362666018,0.3506856373339815
3500,1,7,0.01916849315068493,VEV_5500,5500,5253.5,8.5,-0.04585357109173239,0.25373090398672693,0.2514945984005767,0.0022363055861502334,8.218926825335188,0.28107317466481163
3600,1,7,0.01916821917808219,VEV_5500,5500,5253.5,8.5,-0.04585357109173239,0.2537327172763943,0.25480056160576586,-0.00106784432937157,8.635715433204382,-0.13571543320438195
3700,1,7,0.01916794520547945,VEV_5500,5500,5252.0,8.5,-0.04613913579787546,0.2549058352489546,0.2553668609759548,-0.00046102572700018607,8.55830580493739,-0.05830580493739035
3800,1,7,0.01916767123287671,VEV_5500,5500,5251.5,8.5,-0.04623434215773226,0.2552979221226144,0.2516486098520482,0.0036493122705661962,8.045291579589275,0.454708420410725
