day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_5500;6;20;;;;;7;20;;;;;6.5;0.0
39;100;VEV_5500;6;25;;;;;7;25;;;;;6.5;-0.29467201232910156
39;200;VEV_5500;6;19;;;;;7;19;;;;;6.5;-0.29390764236450195
39;300;VEV_5500;6;25;;;;;7;25;;;;;6.5;-0.2592806816101074
39;400;VEV_5500;6;26;;;;;7;26;;;;;6.5;-0.3955392837524414
39;500;VEV_5500;6;19;;;;;7;19;;;;;6.5;-0.5165128707885742
39;600;VEV_5500;6;29;;;;;7;24;;;;;6.5;-0.6287379264831543
39;700;VEV_5500;6;18;;;;;7;18;;;;;6.5;-0.5896158218383789
39;800;VEV_5500;6;20;;;;;7;20;;;;;6.5;-0.5792274475097656
39;900;VEV_5500;6;24;;;;;7;24;;;;;6.5;-0.5721306800842285
39;1000;VEV_5500;6;26;;;;;7;26;;;;;6.5;-0.5857596397399902
39;1100;VEV_5500;6;29;;;;;7;29;;;;;6.5;-0.5144839286804199
39;1200;VEV_5500;6;21;;;;;7;21;;;;;6.5;-0.6396956443786621
39;1300;VEV_5500;6;16;;;;;7;16;;;;;6.5;-0.6614975929260254
39;1400;VEV_5500;6;21;;;;;7;21;;;;;6.5;-0.48927783966064453
39;1500;VEV_5500;6;25;;;;;7;25;;;;;6.5;-0.44213056564331055
39;1600;VEV_5500;6;19;;;;;7;19;;;;;6.5;-0.43355560302734375
39;1700;VEV_5500;6;26;;;;;7;26;;;;;6.5;-0.3195462226867676
39;1800;VEV_5500;6;21;;;;;7;21;;;;;6.5;-0.35161447525024414
39;1900;VEV_5500;6;16;;;;;7;16;;;;;6.5;-0.2833065986633301
39;2000;VEV_5500;6;19;;;;;7;19;;;;;6.5;-0.12502288818359375
39;2100;VEV_5500;6;23;;;;;8;23;;;;;7.0;-0.02687692642211914
39;2200;VEV_5500;6;19;;;;;7;19;;;;;6.5;-0.1314678192138672
39;2300;VEV_5500;6;27;;;;;8;27;;;;;7.0;-0.06128406524658203
39;2400;VEV_5500;6;26;;;;;8;26;;;;;7.0;0.046918392181396484
39;2500;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.22296857833862305
39;2600;VEV_5500;7;16;;;;;8;16;;;;;7.5;0.26827096939086914
39;2700;VEV_5500;7;19;;;;;8;19;;;;;7.5;0.21493196487426758
39;2800;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.1583085060119629
39;2900;VEV_5500;6;26;;;;;8;26;;;;;7.0;-0.014530658721923828
39;3000;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.07561874389648438
39;3100;VEV_5500;7;23;;;;;8;23;;;;;7.5;0.22386550903320312
39;3200;VEV_5500;7;18;;;;;8;18;;;;;7.5;0.29842042922973633
39;3300;VEV_5500;7;18;;;;;8;18;;;;;7.5;0.3578152656555176
39;3400;VEV_5500;7;25;;;;;8;25;;;;;7.5;0.44250011444091797
39;3500;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.3221096992492676
39;3600;VEV_5500;7;23;;;;;8;23;;;;;7.5;0.3822951316833496
39;3700;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.3138737678527832
39;3800;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.3701305389404297
39;3900;VEV_5500;7;19;;;;;8;19;;;;;7.5;0.36658716201782227
39;4000;VEV_5500;7;26;;;;;8;26;;;;;7.5;0.2648587226867676
39;4100;VEV_5500;7;19;;;;;8;19;;;;;7.5;0.34456396102905273
39;4200;VEV_5500;7;26;;;;;8;26;;;;;7.5;0.420809268951416
39;4300;VEV_5500;7;27;;;;;8;27;;;;;7.5;0.42329883575439453
39;4400;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.23244094848632812
39;4500;VEV_5500;7;18;;;;;8;18;;;;;7.5;0.2227621078491211
39;4600;VEV_5500;7;9;6;12;;;8;21;;;;;7.5;0.08759212493896484
39;4700;VEV_5500;7;6;6;19;;;8;25;;;;;7.5;0.10409307479858398
39;4800;VEV_5500;6;25;;;;;8;25;;;;;7.0;0.06120729446411133
39;4900;VEV_5500;7;20;;;;;8;20;;;;;7.5;0.2580089569091797
39;5000;VEV_5500;7;24;;;;;8;24;;;;;7.5;0.27509355545043945
39;5100;VEV_5500;7;19;;;;;8;19;;;;;7.5;0.2682976722717285
