day;timestamp;mid_price;profit_and_loss;buy_price;true_fv
39;0;5267.5;0.0;5270.0;5270.0
39;100;5265.5;-4.3603515625;5270.0;5265.6396484375
39;200;5265.5;-4.16259765625;5270.0;5265.83740234375
39;300;5266.5;-3.7578125;5270.0;5266.2421875
39;400;5264.5;-5.28271484375;5270.0;5264.71728515625
39;500;5263.5;-6.79443359375;5270.0;5263.20556640625
39;600;5262.0;-8.05517578125;5270.0;5261.94482421875
39;700;5262.5;-7.4677734375;5270.0;5262.5322265625
39;800;5262.5;-7.2177734375;5270.0;5262.7822265625
39;900;5261.0;-7.14501953125;5270.0;5262.85498046875
39;1000;5262.5;-7.22509765625;5270.0;5262.77490234375
39;1100;5263.5;-6.27978515625;5270.0;5263.72021484375
39;1200;5262.5;-7.662109375;5270.0;5262.337890625
39;1300;5262.0;-7.921875;5270.0;5262.078125
39;1400;5264.0;-5.94482421875;5270.0;5264.05517578125
39;1500;5264.5;-5.24755859375;5270.0;5264.75244140625
39;1600;5264.5;-5.27783203125;5270.0;5264.72216796875
39;1700;5266.0;-3.984375;5270.0;5266.015625
39;1800;5265.5;-4.24169921875;5270.0;5265.75830078125
39;1900;5266.5;-3.62060546875;5270.0;5266.37939453125
39;2000;5268.5;-1.84912109375;5270.0;5268.15087890625
39;2100;5269.5;-0.671875;5270.0;5269.328125
39;2200;5268.5;-1.77783203125;5270.0;5268.22216796875
39;2300;5269.0;-1.041015625;5270.0;5268.958984375
39;2400;5270.5;0.23095703125;5270.0;5270.23095703125
39;2500;5272.5;2.2109375;5270.0;5272.2109375
39;2600;5272.5;2.6474609375;5270.0;5272.6474609375
39;2700;5272.0;2.00341796875;5270.0;5272.00341796875
39;2800;5271.5;1.43798828125;5270.0;5271.43798828125
39;2900;5269.5;-0.58251953125;5270.0;5269.41748046875
39;3000;5270.5;0.42333984375;5270.0;5270.42333984375
39;3100;5272.5;2.255859375;5270.0;5272.255859375
39;3200;5273.0;2.90185546875;5270.0;5272.90185546875
39;3300;5273.5;3.63232421875;5270.0;5273.63232421875
39;3400;5274.5;4.48486328125;5270.0;5274.48486328125
