day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_5300;52;20;;;;;54;20;;;;;53.0;0.0
39;100;VEV_5300;51;25;;;;;53;6;54;19;;;52.0;-1.7070808410644531
39;200;VEV_5300;51;19;;;;;53;6;54;13;;;52.0;-1.643035888671875
39;300;VEV_5300;51;25;;;;;54;25;;;;;52.5;-1.447845458984375
39;400;VEV_5300;51;26;;;;;53;26;;;;;52.0;-2.109355926513672
39;500;VEV_5300;50;19;;;;;52;5;53;14;;;51.0;-2.7167015075683594
39;600;VEV_5300;50;15;49;14;;;52;24;;;;;51.0;-3.262195587158203
39;700;VEV_5300;50;18;;;;;52;18;;;;;51.0;-3.0265045166015625
39;800;VEV_5300;50;20;;;;;52;20;;;;;51.0;-2.9519615173339844
39;900;VEV_5300;50;24;;;;;52;24;;;;;51.0;-2.9195823669433594
39;1000;VEV_5300;50;26;;;;;52;26;;;;;51.0;-2.9855079650878906
39;1100;VEV_5300;50;29;;;;;53;29;;;;;51.5;-2.5996246337890625
39;1200;VEV_5300;50;21;;;;;52;21;;;;;51.0;-3.1765899658203125
39;1300;VEV_5300;50;6;49;10;;;52;16;;;;;51.0;-3.298931121826172
39;1400;VEV_5300;50;21;;;;;53;21;;;;;51.5;-2.457000732421875
39;1500;VEV_5300;51;25;;;;;53;25;;;;;52.0;-2.1952171325683594
39;1600;VEV_5300;51;19;;;;;53;19;;;;;52.0;-2.174072265625
39;1700;VEV_5300;51;26;;;;;54;26;;;;;52.5;-1.5950889587402344
39;1800;VEV_5300;51;21;;;;;53;6;54;15;;;52.0;-1.6899375915527344
39;1900;VEV_5300;51;16;;;;;54;16;;;;;52.5;-1.3872871398925781
39;2000;VEV_5300;52;19;;;;;55;19;;;;;53.5;-0.6067581176757812
39;2100;VEV_5300;53;23;;;;;55;23;;;;;54.0;-0.07262420654296875
39;2200;VEV_5300;52;19;;;;;55;19;;;;;53.5;-0.5698966979980469
39;2300;VEV_5300;53;9;52;18;;;55;27;;;;;54.0;-0.27338409423828125
39;2400;VEV_5300;53;26;;;;;55;10;56;16;;;54.0;0.2892723083496094
39;2500;VEV_5300;54;21;;;;;56;21;;;;;55.0;1.1540298461914062
39;2600;VEV_5300;54;16;;;;;57;16;;;;;55.5;1.34222412109375
39;2700;VEV_5300;54;19;;;;;56;19;;;;;55.0;1.0343666076660156
39;2800;VEV_5300;54;8;53;12;;;56;20;;;;;55.0;0.7895469665527344
39;2900;VEV_5300;53;26;;;;;55;26;;;;;54.0;-0.09494400024414062
39;3000;VEV_5300;53;21;;;;;55;10;56;11;;;54.0;0.3324127197265625
39;3100;VEV_5300;54;23;;;;;56;23;;;;;55.0;1.1313629150390625
39;3200;VEV_5300;54;18;;;;;57;18;;;;;55.5;1.4114990234375
39;3300;VEV_5300;55;6;54;12;;;57;18;;;;;56.0;1.7620353698730469
39;3400;VEV_5300;55;25;;;;;57;25;;;;;56.0;2.1363868713378906
39;3500;VEV_5300;54;20;;;;;57;20;;;;;55.5;1.56353759765625
39;3600;VEV_5300;55;23;;;;;57;23;;;;;56.0;1.8816909790039062
39;3700;VEV_5300;54;21;;;;;57;21;;;;;55.5;1.5854339599609375
39;3800;VEV_5300;55;10;54;11;;;57;21;;;;;56.0;1.7892036437988281
39;3900;VEV_5300;55;8;54;11;;;57;19;;;;;56.0;1.8062171936035156
39;4000;VEV_5300;54;26;;;;;56;10;57;16;;;55.0;1.3179168701171875
39;4100;VEV_5300;55;8;54;11;;;57;19;;;;;56.0;1.7207527160644531
39;4200;VEV_5300;55;26;;;;;57;26;;;;;56.0;2.06121826171875
39;4300;VEV_5300;55;27;;;;;57;27;;;;;56.0;2.038898468017578
39;4400;VEV_5300;54;21;;;;;56;21;;;;;55.0;1.168548583984375
39;4500;VEV_5300;54;18;;;;;56;18;;;;;55.0;1.0868568420410156
39;4600;VEV_5300;53;21;;;;;56;21;;;;;54.5;0.491058349609375
39;4700;VEV_5300;53;25;;;;;56;25;;;;;54.5;0.5374565124511719
39;4800;VEV_5300;53;25;;;;;56;25;;;;;54.5;0.4226226806640625
39;4900;VEV_5300;54;20;;;;;57;20;;;;;55.5;1.3779335021972656
39;5000;VEV_5300;54;24;;;;;57;24;;;;;55.5;1.4751014709472656
39;5100;VEV_5300;54;19;;;;;57;19;;;;;55.5;1.4380035400390625
39;5200;VEV_5300;54;22;;;;;57;22;;;;;55.5;1.4354896545410156
39;5300;VEV_5300;54;20;;;;;57;20;;;;;55.5;1.62744140625
39;5400;VEV_5300;54;19;;;;;57;19;;;;;55.5;1.38482666015625
39;5500;VEV_5300;55;28;;;;;58;28;;;;;56.5;2.6292190551757812
39;5600;VEV_5300;56;5;55;17;;;58;22;;;;;57.0;2.7580032348632812
39;5700;VEV_5300;56;7;55;19;;;58;26;;;;;57.0;2.6929244995117188
39;5800;VEV_5300;55;25;;;;;57;25;;;;;56.0;2.0462684631347656
39;5900;VEV_5300;55;23;;;;;57;9;58;14;;;56.0;2.196044921875
39;6000;VEV_5300;55;28;;;;;58;28;;;;;56.5;2.4607696533203125
39;6100;VEV_5300;55;21;;;;;57;8;58;13;;;56.0;2.275196075439453
39;6200;VEV_5300;55;23;;;;;58;23;;;;;56.5;2.416961669921875
39;6300;VEV_5300;55;24;;;;;57;24;;;;;56.0;2.043010711669922
39;6400;VEV_5300;54;25;;;;;57;25;;;;;55.5;1.6377944946289062
39;6500;VEV_5300;54;22;;;;;57;22;;;;;55.5;1.5101814270019531
39;6600;VEV_5300;54;23;;;;;56;10;57;13;;;55.0;1.2938613891601562
39;6700;VEV_5300;54;22;;;;;56;22;;;;;55.0;1.0076713562011719
39;6800;VEV_5300;54;20;;;;;56;20;;;;;55.0;1.0449600219726562
39;6900;VEV_5300;54;19;;;;;57;19;;;;;55.5;1.4374504089355469
39;7000;VEV_5300;54;26;;;;;56;26;;;;;55.0;0.8242454528808594
39;7100;VEV_5300;53;24;;;;;55;6;56;18;;;54.0;0.20279312133789062
39;7200;VEV_5300;53;18;;;;;55;8;56;10;;;54.0;0.3126945495605469
39;7300;VEV_5300;53;23;;;;;56;23;;;;;54.5;0.4655609130859375
39;7400;VEV_5300;54;20;;;;;56;10;57;10;;;55.0;1.2393836975097656
39;7500;VEV_5300;55;8;54;11;;;57;19;;;;;56.0;1.7922210693359375
39;7600;VEV_5300;54;23;;;;;56;23;;;;;55.0;1.0069732666015625
39;7700;VEV_5300;54;19;;;;;57;19;;;;;55.5;1.3885726928710938
39;7800;VEV_5300;54;2;53;19;;;56;19;;;;;55.0;0.4561271667480469
39;7900;VEV_5300;54;6;53;12;;;56;18;;;;;55.0;0.7544021606445312
39;8000;VEV_5300;53;26;;;;;55;9;56;17;;;54.0;0.3396644592285156
39;8100;VEV_5300;53;17;;;;;55;17;;;;;54.0;0.17404937744140625
39;8200;VEV_5300;53;19;;;;;55;19;;;;;54.0;0.021968841552734375
39;8300;VEV_5300;53;20;;;;;55;20;;;;;54.0;-0.13506317138671875
39;8400;VEV_5300;53;23;;;;;56;23;;;;;54.5;0.5459327697753906
39;8500;VEV_5300;53;18;;;;;56;18;;;;;54.5;0.3722686767578125
39;8600;VEV_5300;53;22;;;;;56;22;;;;;54.5;0.3975257873535156
39;8700;VEV_5300;52;21;;;;;55;21;;;;;53.5;-0.4696197509765625
39;8800;VEV_5300;52;22;;;;;54;22;;;;;53.0;-0.8286590576171875
39;8900;VEV_5300;52;21;;;;;54;21;;;;;53.0;-0.941864013671875
39;9000;VEV_5300;52;27;;;;;54;27;;;;;53.0;-1.1881332397460938
39;9100;VEV_5300;51;18;;;;;54;18;;;;;52.5;-1.3951187133789062
39;9200;VEV_5300;51;26;;;;;54;26;;;;;52.5;-1.6242599487304688
39;9300;VEV_5300;51;20;;;;;53;20;;;;;52.0;-1.9183311462402344
39;9400;VEV_5300;50;19;;;;;53;19;;;;;51.5;-2.4339141845703125
39;9500;VEV_5300;50;21;;;;;52;21;;;;;51.0;-2.8742523193359375
39;9600;VEV_5300;50;20;;;;;52;20;;;;;51.0;-3.0407142639160156
39;9700;VEV_5300;50;24;;;;;52;24;;;;;51.0;-3.2022743225097656
39;9800;VEV_5300;50;20;;;;;52;20;;;;;51.0;-3.1985931396484375
39;9900;VEV_5300;50;5;49;20;;;52;25;;;;;51.0;-3.369304656982422
39;10000;VEV_5300;50;24;;;;;52;24;;;;;51.0;-3.029083251953125
39;10100;VEV_5300;50;19;;;;;52;19;;;;;51.0;-2.985137939453125
39;10200;VEV_5300;50;5;49;20;;;52;25;;;;;51.0;-3.362110137939453
39;10300;VEV_5300;49;26;;;;;51;26;;;;;50.0;-3.8902549743652344
