timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,1,7,0.019178082191780823,VEV_6500,6500,5245.0,0.5,-0.21452693505333087,0.5747458589078818,0.5766204382884713,-0.0018745793805895472,0.5161759318979016,-0.016175931897901563
100,1,7,0.019177808219178083,VEV_6500,6500,5245.5,0.5,-0.2144316107121882,0.5745177967079927,0.5797834365664689,-0.005265639858476168,0.5464328294830274,-0.046432829483027405
200,1,7,0.019177534246575343,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5740576084145755,0.5757523532942355,-0.0016947448796599263,0.5146224920640563,-0.014622492064056303
300,1,7,0.019177260273972603,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5735974753519012,0.5760176596904167,-0.002420184338515541,0.5209918534149622,-0.020991853414962236
400,1,7,0.019176986301369863,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5736015726962547,0.5760217743217682,-0.002420201625513485,0.520991853406791,-0.020991853406790995
500,1,7,0.019176712328767123,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5736056701284156,0.5751082930287885,-0.0015026229003729519,0.5129577955671181,-0.012957795567118069
600,1,7,0.019176438356164383,VEV_6500,6500,5245.0,0.5,-0.21452693505333087,0.5747704924571,0.5688605652289553,0.005909927228144651,0.45145875531014923,0.04854124468985077
700,1,7,0.019176164383561643,VEV_6500,6500,5245.5,0.5,-0.2144316107121882,0.5745424208342671,0.5770629776342397,-0.002520556799972651,0.5218452885808667,-0.02184528858086665
800,1,7,0.019175890410958903,VEV_6500,6500,5245.5,0.5,-0.2144316107121882,0.5745465251631469,0.5801269377721429,-0.005580412608995999,0.549303213507514,-0.04930321350751399
900,1,7,0.019175616438356167,VEV_6500,6500,5245.5,0.5,-0.2144316107121882,0.5745506295799894,0.5770712223912638,-0.00252059281127448,0.5218452885724894,-0.021845288572489352
1000,1,7,0.019175342465753423,VEV_6500,6500,5247.0,0.5,-0.21414569219701676,0.5738582793122871,0.5758096802306052,-0.0019514009183181358,0.5168691020069964,-0.016869102006996428
1100,1,7,0.019175068493150683,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5736302565654845,0.5751329438674557,-0.0015026873019712284,0.512957795522798,-0.012957795522797966
1200,1,7,0.019174794520547947,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5731701528553182,0.5783622186739914,-0.005192065818673153,0.5458561778074049,-0.04585617780740492
1300,1,7,0.019174520547945207,VEV_6500,6500,5249.5,0.5,-0.2136693429287325,0.5727101042729676,0.5738724540258789,-0.0011623497529112958,0.5100151807936477,-0.010015180793647716
1400,1,7,0.019174246575342464,VEV_6500,6500,5251.0,0.5,-0.21338364224586914,0.5720180913074235,0.5740605050658929,-0.0020424137584693636,0.5177145950616726,-0.01771459506167261
1500,1,7,0.019173972602739727,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5722541991280177,0.5770570855639441,-0.004802886435926412,0.5423740778387547,-0.04237407783875469
1600,1,7,0.019173698630136987,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5722582875779338,0.573706461348775,-0.0014481737708411657,0.5125088908447886,-0.012508890844788567
1700,1,7,0.019173424657534247,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5717983426378236,0.5730318204150389,-0.001233477777215275,0.5106472273746583,-0.010647227374658286
1800,1,7,0.019173150684931507,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5722664647406619,0.5772683844490663,-0.0050019197084043565,0.5441844335920862,-0.044184433592086236
1900,1,7,0.019172876712328767,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5722705534534817,0.5772725088964015,-0.005001955442919814,0.544184433564471,-0.04418443356447099
2000,1,7,0.019172602739726027,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5718105988299631,0.5724081731223648,-0.0005975742924017036,0.5051373351999189,-0.00513733519991888
2100,1,7,0.019172328767123287,VEV_6500,6500,5250.0,0.5,-0.21357410029805904,0.5725107775966507,0.5743452331084408,-0.0018344555117900674,0.5158781616266026,-0.015878161626602605
2200,1,7,0.019172054794520547,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5732111049889387,0.5784846397091004,-0.005273534720161677,0.546596124412698,-0.046596124412698
2300,1,7,0.019171780821917807,VEV_6500,6500,5249.5,0.5,-0.2136693429287325,0.572751024121521,0.5739134569080994,-0.001162432786578349,0.5100151806600053,-0.010015180660005285
2400,1,7,0.019171506849315068,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5722909983322316,0.5737392548655081,-0.0014482565332765152,0.512508890703625,-0.012508890703625042
2500,1,7,0.019171232876712328,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5718310275683443,0.5729839878796464,-0.001152960311302187,0.5099465637818028,-0.009946563781802809
2600,1,7,0.019170958904109588,VEV_6500,6500,5249.0,0.5,-0.21376459463142872,0.5729953873370335,0.5746170224684494,-0.0016216351314158883,0.5140070105889549,-0.014007010588954927
2700,1,7,0.01917068493150685,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5732315843477388,0.578290701079609,-0.005059116731870206,0.5446397115947477,-0.044639711594747666
2800,1,7,0.01917041095890411,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5732356804829107,0.5785094412870535,-0.005273760804142769,0.546596124320736,-0.04659612432073601
2900,1,7,0.019170136986301368,VEV_6500,6500,5249.5,0.5,-0.2136693429287325,0.5727755802411874,0.5740626725609042,-0.0012870923197167983,0.5110974779932995,-0.01109747799329952
3000,1,7,0.01916986301369863,VEV_6500,6500,5250.0,0.5,-0.21357410029805904,0.5725475964572182,0.5734471693047024,-0.0008995728474842091,0.5077398563086142,-0.007739856308614179
3100,1,7,0.01916958904109589,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.571855544944833,0.5768818119695963,-0.005026267024763276,0.5444334509392732,-0.0444334509392732
3200,1,7,0.01916931506849315,VEV_6500,6500,5253.0,0.5,-0.213002834929767,0.5711636219896327,0.5717115670994983,-0.0005479451098656662,0.5047136570093045,-0.004713657009304484
3300,1,7,0.01916904109589041,VEV_6500,6500,5254.0,0.5,-0.21281248563824334,0.5707037708061985,0.5725025926536829,-0.0017988218474843665,0.5156081542486497,-0.015608154248649697
3400,1,7,0.01916876712328767,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5709398096258481,0.5764355934686941,-0.0054957838428459915,0.548796034225898,-0.048796034225897955
3500,1,7,0.01916849315068493,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5709438897928688,0.5760343145584662,-0.005090424765597401,0.5450812493774002,-0.04508124937740021
3600,1,7,0.01916821917808219,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5709479700473709,0.5723500351403374,-0.0014020650929665868,0.5121305153680495,-0.012130515368049544
3700,1,7,0.01916794520547945,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.571648038649903,0.573352104054137,-0.0017040654042339565,0.5147561578439266,-0.014756157843926587
3800,1,7,0.01916767123287671,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5718841525368804,0.5772983993551094,-0.005414246818228996,0.5479778769686092,-0.04797787696860922
3900,1,7,0.01916739726027397,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5718882396862348,0.5769147940781679,-0.0050265543919331135,0.5444334509408435,-0.0444334509408435
4000,1,7,0.019167123287671235,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5714282786971411,0.5725420046210609,-0.0011137259239197839,0.509611307690033,-0.009611307690033044
4100,1,7,0.019166849315068492,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.5716643807894517,0.5732379875157293,-0.0015736067262775988,0.5136148231311317,-0.013614823131131715
4200,1,7,0.019166575342465752,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5714364468008155,0.572550188644629,-0.0011137418438135205,0.5096113076910385,-0.009611307691038462
4300,1,7,0.019166301369863015,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5714405309840093,0.5725542807880238,-0.0011137498040145744,0.50961130769155,-0.009611307691550053
4400,1,7,0.019166027397260272,VEV_6500,6500,5254.5,0.5,-0.2127173245780773,0.570516676628066,0.5758929001553121,-0.005376223527246093,0.5477288578983099,-0.04772885789830994
4500,1,7,0.019165753424657535,VEV_6500,6500,5254.5,0.5,-0.2127173245780773,0.5705207543540278,0.5703434049992996,0.0001773493547282401,0.4984799496276118,0.0015200503723882264
4600,1,7,0.019165479452054796,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5709887774042914,0.5760796023791457,-0.005090824974854247,0.5450812493792654,-0.04508124937926539
4700,1,7,0.019165205479452056,VEV_6500,6500,5253.0,0.5,-0.213002834929767,0.5712248559262344,0.5728126877964406,-0.001587831870206169,0.5137480721572452,-0.013748072157245161
4800,1,7,0.019164931506849316,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.571925027974201,0.5770326277270539,-0.005107599752852909,0.5451699220660089,-0.045169922066008894
4900,1,7,0.019164657534246576,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5714650379223041,0.5727028756935171,-0.0012378377712130018,0.5106900883595955,-0.010690088359595507
5000,1,7,0.019164383561643836,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.5717011557284644,0.5735295601397634,-0.001828404411299056,0.5158438338488445,-0.01584383384884447
5100,1,7,0.019164109589041096,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.5717052422709126,0.5724662731969925,-0.0007610309260799308,0.5065501514404254,-0.006550151440425367
5200,1,7,0.019163835616438356,VEV_6500,6500,5251.5,0.5,-0.21328842682089838,0.5719413806034253,0.5708847391128492,0.001056641490576049,0.4910129779924013,0.00898702200759871
5300,1,7,0.019163561643835616,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5710173477608733,0.576108427463507,-0.005091079702633672,0.5450812493805941,-0.0450812493805941
5400,1,7,0.019163287671232876,VEV_6500,6500,5254.0,0.5,-0.21281248563824334,0.570789436032315,0.5699131886041022,0.0008762474282127952,0.49252608129421205,0.007473918705787952
5500,1,7,0.01916301369863014,VEV_6500,6500,5254.5,0.5,-0.2127173245780773,0.570561536423223,0.5719718764436597,-0.0014103400204366068,0.5122095410965741,-0.012209541096574128
5600,1,7,0.019162739726027396,VEV_6500,6500,5253.0,0.5,-0.213002834929767,0.5712616057429093,0.5718618932829361,-0.0006002875400268337,0.5051647546784537,-0.005164754678453676
5700,1,7,0.019162465753424656,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.5717297633659998,0.572667668252281,-0.0009379048862812045,0.5080812007730415,-0.00808120077304153
5800,1,7,0.01916219178082192,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5710377577843606,0.5722896198338829,-0.0012518620495223232,0.5108189508955441,-0.010818950895544077
5900,1,7,0.01916191780821918,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5710418400516947,0.5761331381228433,-0.005091298071148609,0.5450812493815462,-0.04508124938154623
6000,1,7,0.019161643835616436,VEV_6500,6500,5253.5,0.5,-0.21290765575489856,0.5710459224065778,0.5761372568752181,-0.005091334468640296,0.5450812493817807,-0.04508124938178071
6100,1,7,0.0191613698630137,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5715140612594781,0.5726279543763223,-0.001113893116844178,0.5096113077008546,-0.00961130770085461
6200,1,7,0.01916109589041096,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5715181471070937,0.572632048187383,-0.0011139010802893035,0.5096113077013484,-0.009611307701348437
6300,1,7,0.019160821917808216,VEV_6500,6500,5252.5,0.5,-0.21309802316457305,0.5715222330423408,0.5726361420862467,-0.0011139090439058474,0.5096113077018778,-0.009611307701877791
6400,1,7,0.01916054794520548,VEV_6500,6500,5252.0,0.5,-0.2131932204610416,0.5717583752985019,0.5734627696129344,-0.001704394314432478,0.5147561578483817,-0.01475615784838169
6500,1,7,0.01916027397260274,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5724587290327567,0.5774270003206057,-0.0049682712878489355,0.5438627074932043,-0.04386270749320431
6600,1,7,0.01916,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5724628218680458,0.5778535515101525,-0.00539072964210674,0.5477187176279941,-0.04771871762799407
6700,1,7,0.01915972602739726,VEV_6500,6500,5250.0,0.5,-0.21357410029805904,0.5726990375501231,0.5735988482346577,-0.0008998106845345966,0.5077398554207022,-0.007739855420702213
6800,1,7,0.01915945205479452,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5733995979276735,0.5754669941832388,-0.0020673962555652903,0.5178960128220211,-0.017896012822021135
6900,1,7,0.01915917808219178,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5738680885672677,0.5762894146460498,-0.0024213260787820934,0.5209918529030588,-0.020991852903058827
7000,1,7,0.019158904109589044,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5734077974915529,0.5749221682429345,-0.0015143707513816107,0.5130629741034092,-0.013062974103409175
7100,1,7,0.0191586301369863,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5734118974054073,0.574926278983589,-0.0015143815781816228,0.5130629740943107,-0.013062974094310675
7200,1,7,0.01915835616438356,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.573880398270208,0.576301776284824,-0.00242137801461606,0.5209918528810675,-0.02099185288106753
7300,1,7,0.019158082191780824,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5743489676171208,0.5768148861697246,-0.0024659185526038074,0.5213689911481687,-0.021368991148168703
7400,1,7,0.019157808219178084,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5743530744366112,0.5800050501714863,-0.005651975734875081,0.5499688094708617,-0.049968809470861686
7500,1,7,0.01915753424657534,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.574357181344198,0.5784776784368983,-0.004120497092700348,0.5360802755695104,-0.036080275569510434
7600,1,7,0.019157260273972604,VEV_6500,6500,5246.0,0.5,-0.21433629545690955,0.5745935494646165,0.575834505716659,-0.0012409562520424577,0.5106671525820836,-0.010667152582083617
7700,1,7,0.019156986301369864,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5739009162022173,0.5754691851190623,-0.0015682689168450281,0.5135224690550757,-0.013522469055075703
7800,1,7,0.019156712328767124,VEV_6500,6500,5247.0,0.5,-0.21414569219701676,0.5741372536013879,0.5754266490472125,-0.001289395445824626,0.5110944072826733,-0.011094407282673302
7900,1,7,0.019156438356164384,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5739091239912514,0.5763306232025293,-0.0024214992112778777,0.5209918528303277,-0.020991852830327673
8000,1,7,0.019156164383561644,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5743777172036998,0.580029935433079,-0.0056522182293792245,0.5499688094272948,-0.04996880942729476
8100,1,7,0.019155890410958904,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5739173321324482,0.5763388659746995,-0.0024215338422513,0.520991852815893,-0.020991852815892997
8200,1,7,0.019155616438356164,VEV_6500,6500,5245.5,0.5,-0.2144316107121882,0.5748504898042072,0.5746651332462605,0.00018535655794671424,0.49842158397197167,0.0015784160280283288
8300,1,7,0.019155342465753424,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5739255406258406,0.5763471091005563,-0.0024215684747157518,0.5209918528015969,-0.020991852801596877
8400,1,7,0.019155068493150684,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.573465204289664,0.5754821606059702,-0.002016956316306273,0.51745180968474,-0.017451809684740027
8500,1,7,0.019154794520547944,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5743982552661132,0.5800506755981278,-0.005652420332014629,0.5499688093913271,-0.049968809391327085
