timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,1,7,0.019178082191780823,VEV_5300,5300,5245.0,47.0,-0.010431578709815707,0.24424582928653485,0.23783654167215554,0.006409287614379311,45.22228316555652,1.7777168344434813
100,1,7,0.019177808219178083,VEV_5300,5300,5245.5,47.0,-0.010336254368672936,0.24355338945152505,0.23796224056684367,0.005591148884681374,45.44793828343995,1.552061716560047
200,1,7,0.019177534246575343,VEV_5300,5300,5246.5,47.0,-0.010145632942247495,0.2421641596601903,0.23650053820048927,0.005663621459701035,45.42578783655085,1.5742121634491468
300,1,7,0.019177260273972603,VEV_5300,5300,5247.5,48.0,-0.009955047845425174,0.24435829145574725,0.23828544323445053,0.006072848221296723,46.307700391774006,1.6922996082259942
400,1,7,0.019176986301369863,VEV_5300,5300,5247.5,48.0,-0.009955047845425174,0.2443600369656264,0.2382871453639687,0.006072891601657693,46.307700391621665,1.6922996083783346
500,1,7,0.019176712328767123,VEV_5300,5300,5247.5,48.0,-0.009955047845425174,0.2443617825129076,0.23714563479570344,0.007216147717204163,45.989558428010696,2.010441571989304
600,1,7,0.019176438356164383,VEV_5300,5300,5245.0,48.0,-0.010431578709815707,0.2478547186840999,0.24965946821288607,-0.001804749528786176,48.50204661436874,-0.5020466143687372
700,1,7,0.019176164383561643,VEV_5300,5300,5245.5,47.0,-0.010336254368672936,0.24356382827413298,0.23788782264698832,0.0056760056271446535,45.42447705367181,1.5755229463281921
800,1,7,0.019175890410958903,VEV_5300,5300,5245.5,47.0,-0.010336254368672936,0.24356556820840083,0.2372992141212835,0.006266354087117343,45.26083025717139,1.739169742828608
900,1,7,0.019175616438356167,VEV_5300,5300,5245.5,47.0,-0.010336254368672936,0.24356730817995595,0.23789122145664998,0.0056760867233059675,45.42447705352856,1.5755229464714375
1000,1,7,0.019175342465753423,VEV_5300,5300,5247.0,48.0,-0.01005033585350145,0.2450705090786907,0.23801342641222778,0.007057082666462933,46.03514915030814,1.9648508496918566
1100,1,7,0.019175068493150683,VEV_5300,5300,5247.5,48.0,-0.009955047845425174,0.24437225658221826,0.23715579955668428,0.007216457025533973,45.98955842721057,2.010441572789432
1200,1,7,0.019174794520547947,VEV_5300,5300,5248.5,48.5,-0.00976449906436074,0.2447609334726669,0.23756114478164483,0.007199788691022058,46.490349499794775,2.0096505002052254
1300,1,7,0.019174520547945207,VEV_5300,5300,5249.5,49.0,-0.009573986585217208,0.2451405199012354,0.2380749848631101,0.007065535038125292,47.02408945783395,1.975910542166048
1400,1,7,0.019174246575342464,VEV_5300,5300,5251.0,49.0,-0.009288285902353945,0.24301939409286885,0.23790768285021682,0.005111711242652028,47.56736531444767,1.4326346855523298
1500,1,7,0.019173972602739727,VEV_5300,5300,5250.5,49.0,-0.009383510394165158,0.2437296792029356,0.23837807355859078,0.005351605644344809,47.50112692005155,1.4988730799484529
1600,1,7,0.019173698630136987,VEV_5300,5300,5250.5,49.0,-0.009383510394165158,0.24373142052101013,0.23697522598469187,0.006756194536318261,47.10818589769792,1.891814102302078
1700,1,7,0.019173424657534247,VEV_5300,5300,5251.5,49.5,-0.009193070477383193,0.2440961578388949,0.23786583028832026,0.006230327550574649,47.75214554747345,1.7478544525265534
1800,1,7,0.019173150684931507,VEV_5300,5300,5250.5,49.0,-0.009383510394165158,0.24373490326913425,0.23799469032654613,0.005740212942588113,47.39242390016875,1.607576099831249
1900,1,7,0.019172876712328767,VEV_5300,5300,5250.5,49.0,-0.009383510394165158,0.2437366446991838,0.2379963907431995,0.0057402539559842924,47.39242389991978,1.6075761000802231
2000,1,7,0.019172602739726027,VEV_5300,5300,5251.5,49.0,-0.009193070477383193,0.2423203099247454,0.2345903361963982,0.007729973728347189,46.833238989007214,2.1667610109927864
2100,1,7,0.019172328767123287,VEV_5300,5300,5250.0,49.0,-0.00947874395454377,0.2444477863827825,0.2381394161906849,0.006308370192097595,47.234609273758906,1.765390726241094
2200,1,7,0.019172054794520547,VEV_5300,5300,5248.5,48.0,-0.00976449906436074,0.24298868832822157,0.23727203756573242,0.005716650762489145,46.405035591438946,1.5949644085610544
2300,1,7,0.019171780821917807,VEV_5300,5300,5249.5,49.0,-0.009573986585217208,0.24515803506783657,0.2380919951923583,0.007066039875478269,47.02408945547836,1.9759105445216392
2400,1,7,0.019171506849315068,VEV_5300,5300,5250.5,49.0,-0.009383510394165158,0.24374535240936082,0.23698877167442295,0.006756580734937873,47.10818589518544,1.8918141048145571
2500,1,7,0.019171232876712328,VEV_5300,5300,5251.5,49.0,-0.009193070477383193,0.2423289671588074,0.23804080316099893,0.0042881639978084585,47.79737172025875,1.2026282797412478
2600,1,7,0.019170958904109588,VEV_5300,5300,5249.0,48.5,-0.009669238287913393,0.244081553430195,0.23861097715170682,0.005470576278488182,46.97173891920238,1.5282610807976198
2700,1,7,0.01917068493150685,VEV_5300,5300,5248.5,48.5,-0.00976449906436074,0.24478716657161143,0.23888665984631396,0.005900506725297461,46.85280792430649,1.6471920756935106
2800,1,7,0.01917041095890411,VEV_5300,5300,5248.5,48.0,-0.00976449906436074,0.2429991060730174,0.2372822102148835,0.005716895858133897,46.40503559045237,1.5949644095476287
2900,1,7,0.019170136986301368,VEV_5300,5300,5249.5,48.5,-0.009573986585217208,0.24338200488098544,0.23778450726826966,0.005597497612715774,46.93536699641777,1.5646330035822302
3000,1,7,0.01916986301369863,VEV_5300,5300,5250.0,49.0,-0.00947874395454377,0.2444635071154999,0.23848366123779613,0.005979845877703782,47.326561518602375,1.6734384813976249
3100,1,7,0.01916958904109589,VEV_5300,5300,5251.5,49.5,-0.009193070477383193,0.24412057704800116,0.23873530657682343,0.005385270471177733,47.98916642840004,1.5108335715999601
3200,1,7,0.01916931506849315,VEV_5300,5300,5253.0,50.0,-0.008907478586251646,0.24376189136671983,0.23894264584657104,0.004819245520148785,48.644678480760376,1.3553215192396237
