day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_5400;16;20;;;;;18;20;;;;;17.0;0.0
39;100;VEV_5400;16;25;;;;;18;25;;;;;17.0;-1.162282943725586
39;200;VEV_5400;16;19;;;;;18;19;;;;;17.0;-1.1399173736572266
39;300;VEV_5400;16;25;;;;;18;25;;;;;17.0;-1.0607662200927734
39;400;VEV_5400;16;26;;;;;17;26;;;;;16.5;-1.343667984008789
39;500;VEV_5400;16;19;;;;;17;19;;;;;16.5;-1.6025657653808594
39;600;VEV_5400;16;5;15;24;;;17;24;;;;;16.5;-1.8350811004638672
39;700;VEV_5400;16;18;;;;;17;18;;;;;16.5;-1.707845687866211
39;800;VEV_5400;16;20;;;;;17;20;;;;;16.5;-1.6492118835449219
39;900;VEV_5400;16;24;;;;;17;24;;;;;16.5;-1.6207618713378906
39;1000;VEV_5400;16;26;;;;;17;26;;;;;16.5;-1.6075382232666016
39;1100;VEV_5400;16;29;;;;;17;29;;;;;16.5;-1.419342041015625
39;1200;VEV_5400;16;21;;;;;17;21;;;;;16.5;-1.6935691833496094
39;1300;VEV_5400;16;16;;;;;17;16;;;;;16.5;-1.7237606048583984
39;1400;VEV_5400;16;21;;;;;17;21;;;;;16.5;-1.361989974975586
39;1500;VEV_5400;16;25;;;;;17;9;18;16;;;16.5;-1.2165584564208984
39;1600;VEV_5400;16;19;;;;;17;7;18;12;;;16.5;-1.2379093170166016
39;1700;VEV_5400;16;26;;;;;18;26;;;;;17.0;-0.9879035949707031
39;1800;VEV_5400;16;21;;;;;18;21;;;;;17.0;-1.0238037109375
39;1900;VEV_5400;16;16;;;;;18;16;;;;;17.0;-0.8931522369384766
39;2000;VEV_5400;17;19;;;;;18;19;;;;;17.5;-0.5259723663330078
39;2100;VEV_5400;17;23;;;;;18;23;;;;;17.5;-0.2773265838623047
39;2200;VEV_5400;17;19;;;;;18;19;;;;;17.5;-0.49645233154296875
39;2300;VEV_5400;17;27;;;;;18;27;;;;;17.5;-0.37021636962890625
39;2400;VEV_5400;17;26;;;;;19;26;;;;;18.0;-0.10081863403320312
39;2500;VEV_5400;18;21;;;;;19;21;;;;;18.5;0.32772254943847656
39;2600;VEV_5400;18;16;;;;;19;16;;;;;18.5;0.4200725555419922
39;2700;VEV_5400;18;8;17;11;;;19;19;;;;;18.5;0.2559967041015625
39;2800;VEV_5400;17;20;;;;;19;20;;;;;18.0;0.15447616577148438
39;2900;VEV_5400;17;26;;;;;18;26;;;;;17.5;-0.26659393310546875
39;3000;VEV_5400;17;21;;;;;19;21;;;;;18.0;-0.08599472045898438
39;3100;VEV_5400;18;23;;;;;19;23;;;;;18.5;0.29345130920410156
39;3200;VEV_5400;18;18;;;;;19;18;;;;;18.5;0.4017181396484375
39;3300;VEV_5400;18;18;;;;;19;18;;;;;18.5;0.5501060485839844
