name,role,symbol,k,spread_regime,burst,n,mean_fwd_same,ci95_lo,ci95_hi,t_stat,frac_pos
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,162,1.9753086419753085,1.6759259259259258,2.265432098765432,13.030065309864778,0.8395061728395061
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,163,1.960122699386503,1.6717791411042944,2.2607361963190185,12.944366298754689,0.8343558282208589
Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,105,1.819047619047619,1.4333333333333333,2.1857142857142855,9.63090606602775,0.780952380952381
Mark 22,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,99,1.5606060606060606,1.0707070707070707,2.0353535353535355,6.376537212963979,0.797979797979798
Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,316,0.28639240506329117,0.04113924050632911,0.5268987341772152,2.303750009644743,0.48417721518987344
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,550,0.17636363636363636,-0.011840909090909083,0.35093181818181785,1.9024657955212894,0.45636363636363636
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,550,0.17636363636363636,-0.011840909090909083,0.35093181818181785,1.9024657955212894,0.45636363636363636
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,248,0.24193548387096775,-0.02620967741935484,0.5262096774193549,1.7189248197696114,0.4838709677419355
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,41,0.524390243902439,-0.08536585365853659,1.170731707317073,1.5873752400205015,0.6097560975609756
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,41,0.524390243902439,-0.08536585365853659,1.170731707317073,1.5873752400205015,0.6097560975609756
Mark 14,seller_any,VEV_4000,5,wide,0,179,0.19832402234636873,-0.10614525139664804,0.5027932960893855,1.245616188934998,0.4748603351955307
Mark 38,buy_aggr,VEV_4000,5,wide,0,179,0.19832402234636873,-0.10614525139664804,0.5027932960893855,1.245616188934998,0.4748603351955307
Mark 38,buyer_any,VEV_4000,5,wide,0,179,0.19832402234636873,-0.10614525139664804,0.5027932960893855,1.245616188934998,0.4748603351955307
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,546,0.04487179487179487,-0.13278388278388278,0.22435897435897437,0.4905182881283251,0.43956043956043955
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,546,0.04487179487179487,-0.13278388278388278,0.22435897435897437,0.4905182881283251,0.43956043956043955
Mark 14,buyer_any,VEV_4000,5,tight,0,27,0.12962962962962962,-0.7037037037037037,0.9814814814814815,0.2936538280567234,0.4444444444444444
Mark 38,sell_aggr,VEV_4000,5,tight,0,27,0.12962962962962962,-0.7037037037037037,0.9814814814814815,0.2936538280567234,0.4444444444444444
Mark 38,seller_any,VEV_4000,5,tight,0,27,0.12962962962962962,-0.7037037037037037,0.9814814814814815,0.2936538280567234,0.4444444444444444
Mark 14,buyer_any,HYDROGEL_PACK,5,wide,0,474,0.043248945147679324,-0.3670886075949367,0.4504483122362865,0.208110195930869,0.46624472573839665
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,474,0.043248945147679324,-0.3670886075949367,0.4504483122362865,0.208110195930869,0.46624472573839665
Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,474,0.043248945147679324,-0.3670886075949367,0.4504483122362865,0.208110195930869,0.46624472573839665
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,49,0.08163265306122448,-0.7040816326530612,0.8676020408163228,0.20251271801016518,0.46938775510204084
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,49,0.08163265306122448,-0.7040816326530612,0.8676020408163228,0.20251271801016518,0.46938775510204084
Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,234,0.027777777777777776,-0.24786324786324787,0.3076923076923077,0.20039735138509462,0.4188034188034188
Mark 22,seller_any,VEV_5300,5,tight,1,37,-0.02702702702702703,-0.20270270270270271,0.13513513513513514,-0.3048003048004572,0.35135135135135137
Mark 14,seller_any,HYDROGEL_PACK,5,wide,0,479,-0.07620041753653445,-0.44572025052192066,0.2965031315240076,-0.39920113141990116,0.46764091858037576
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,479,-0.07620041753653445,-0.44572025052192066,0.2965031315240076,-0.39920113141990116,0.46764091858037576
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,479,-0.07620041753653445,-0.44572025052192066,0.2965031315240076,-0.39920113141990116,0.46764091858037576
Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,29,-0.3793103448275862,-2.1551724137931036,1.4827586206896552,-0.4062645795038724,0.3793103448275862
Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,29,-0.3793103448275862,-2.1551724137931036,1.4827586206896552,-0.4062645795038724,0.3793103448275862
Mark 22,sell_aggr,VEV_5300,5,tight,1,36,-0.041666666666666664,-0.20833333333333334,0.125,-0.4633831313075262,0.3333333333333333
Mark 01,buyer_any,VEV_5300,5,tight,1,24,-0.0625,-0.2708333333333333,0.16666666666666666,-0.5306907320287632,0.3333333333333333
Mark 01,buyer_any,VEV_5400,5,wide,1,259,-0.013513513513513514,-0.05791505791505792,0.03474903474903475,-0.5727179164664113,0.16988416988416988
Mark 14,seller_any,VEV_4000,5,tight,0,28,-0.30357142857142855,-1.2678571428571428,0.6607142857142857,-0.594431434054549,0.4642857142857143
Mark 38,buy_aggr,VEV_4000,5,tight,0,28,-0.30357142857142855,-1.2678571428571428,0.6607142857142857,-0.594431434054549,0.4642857142857143
Mark 38,buyer_any,VEV_4000,5,tight,0,28,-0.30357142857142855,-1.2678571428571428,0.6607142857142857,-0.594431434054549,0.4642857142857143
Mark 22,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,25,-0.4,-1.54,0.78,-0.6531972647421808,0.4
Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,298,-0.11912751677852348,-0.3574244966442953,0.1174496644295302,-0.9988078875176766,0.40268456375838924
Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,24,-1.0416666666666667,-2.875,0.8125,-1.0864208992418865,0.4166666666666667
Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,24,-1.0416666666666667,-2.875,0.8125,-1.0864208992418865,0.4166666666666667
Mark 01,buyer_any,VEV_5500,5,wide,1,281,-0.017793594306049824,-0.04448398576512456,0.008896797153024912,-1.314765557117125,0.05693950177935943
Mark 22,seller_any,VEV_5400,5,wide,1,271,-0.03136531365313653,-0.07564575645756458,0.014760147601476014,-1.325293894810379,0.16236162361623616
Mark 22,sell_aggr,VEV_5400,5,wide,1,270,-0.03148148148148148,-0.07777777777777778,0.016666666666666666,-1.325300770523914,0.16296296296296298
Mark 14,buyer_any,VEV_5200,5,wide,1,33,-0.24242424242424243,-0.5757575757575758,0.09090909090909091,-1.4250399015019133,0.3333333333333333
Mark 22,sell_aggr,VEV_5200,5,wide,1,44,-0.22727272727272727,-0.5227272727272727,0.056818181818181816,-1.5035884171827123,0.3181818181818182
Mark 22,seller_any,VEV_5200,5,wide,1,44,-0.22727272727272727,-0.5227272727272727,0.056818181818181816,-1.5035884171827123,0.3181818181818182
Mark 14,buyer_any,VEV_4000,5,wide,0,204,-0.23529411764705882,-0.5367647058823529,0.07107843137254902,-1.5436191893541362,0.4215686274509804
Mark 38,sell_aggr,VEV_4000,5,wide,0,204,-0.23529411764705882,-0.5367647058823529,0.07107843137254902,-1.5436191893541362,0.4215686274509804
Mark 38,seller_any,VEV_4000,5,wide,0,204,-0.23529411764705882,-0.5367647058823529,0.07107843137254902,-1.5436191893541362,0.4215686274509804
Mark 22,sell_aggr,VEV_5500,5,wide,1,287,-0.024390243902439025,-0.05226480836236934,0.003484320557491289,-1.7292458651492917,0.05574912891986063
Mark 22,seller_any,VEV_5500,5,wide,1,287,-0.024390243902439025,-0.05226480836236934,0.003484320557491289,-1.7292458651492917,0.05574912891986063
Mark 14,seller_any,HYDROGEL_PACK,5,tight,0,21,-1.7380952380952381,-3.4523809523809526,0.047619047619047616,-1.875250192273417,0.23809523809523808
Mark 01,buyer_any,VEV_5300,5,wide,1,107,-0.16355140186915887,-0.308411214953271,-0.018691588785046728,-2.1791641936295107,0.2336448598130841
Mark 22,seller_any,VEV_5300,5,wide,1,125,-0.24,-0.388,-0.092,-3.2257703584716646,0.216
Mark 22,sell_aggr,VEV_5300,5,wide,1,123,-0.24796747967479674,-0.3943089430894309,-0.1016260162601626,-3.3105846958639575,0.21138211382113822
Mark 01,buyer_any,VEV_6000,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,1,292,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6500,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6500,5,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6000,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6000,5,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6500,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6500,5,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,5,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,5,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,5,wide,1,292,0.0,0.0,0.0,,0.0
