day;timestamp;mid_price;profit_and_loss;buy_price;true_fv
0;0;10001.5;0.0;10011.0;10011.0
0;100;10004.0;-8.296875;10011.0;10002.703125
0;200;10003.5;-8.7763671875;10011.0;10002.2236328125
0;300;10005.0;-8.98828125;10011.0;10002.01171875
0;400;10002.0;-9.2587890625;10011.0;10001.7412109375
0;500;10002.0;-9.1171875;10011.0;10001.8828125
0;600;10002.0;-9.087890625;10011.0;10001.912109375
0;700;9994.0;-9.4912109375;10011.0;10001.5087890625
0;800;10000.0;-9.9716796875;10011.0;10001.0283203125
0;900;10000.0;-10.6552734375;10011.0;10000.3447265625
0;1000;10002.0;-10.2607421875;10011.0;10000.7392578125
0;1100;10009.0;-10.318359375;10011.0;10000.681640625
0;1200;10009.0;-9.990234375;10011.0;10001.009765625
0;1300;10001.0;-9.9619140625;10011.0;10001.0380859375
0;1400;10001.0;-10.16015625;10011.0;10000.83984375
0;1500;10000.0;-10.51953125;10011.0;10000.48046875
0;1600;10001.5;-10.994140625;10011.0;10000.005859375
0;1700;10000.0;-10.8642578125;10011.0;10000.1357421875
0;1800;10000.0;-11.01953125;10011.0;9999.98046875
0;1900;9999.0;-10.5322265625;10011.0;10000.4677734375
0;2000;10001.0;-9.837890625;10011.0;10001.162109375
0;2100;10000.0;-9.82421875;10011.0;10001.17578125
0;2200;9993.0;-9.896484375;10011.0;10001.103515625
0;2300;10001.0;-9.8515625;10011.0;10001.1484375
0;2400;10001.0;-9.7236328125;10011.0;10001.2763671875
0;2500;10001.0;-9.5439453125;10011.0;10001.4560546875
0;2600;10000.0;-9.68359375;10011.0;10001.31640625
0;2700;10002.5;-9.55859375;10011.0;10001.44140625
0;2800;10001.0;-9.5576171875;10011.0;10001.4423828125
0;2900;10001.0;-9.8408203125;10011.0;10001.1591796875
0;3000;10001.0;-9.751953125;10011.0;10001.248046875
0;3100;10003.0;-9.4765625;10011.0;10001.5234375
0;3200;10001.5;-9.5458984375;10011.0;10001.4541015625
0;3300;10001.0;-9.5458984375;10011.0;10001.4541015625
0;3400;10006.0;-9.802734375;10011.0;10001.197265625
0;3500;10000.0;-9.6005859375;10011.0;10001.3994140625
0;3600;10001.0;-9.6552734375;10011.0;10001.3447265625
0;3700;10001.0;-9.6767578125;10011.0;10001.3232421875
0;3800;10000.0;-9.517578125;10011.0;10001.482421875
0;3900;10001.0;-9.712890625;10011.0;10001.287109375
0;4000;10001.0;-9.7880859375;10011.0;10001.2119140625
0;4100;9992.0;-10.52734375;10011.0;10000.47265625
0;4200;10000.5;-10.4697265625;10011.0;10000.5302734375
0;4300;10009.0;-10.2861328125;10011.0;10000.7138671875
0;4400;9999.5;-10.4619140625;10011.0;10000.5380859375
0;4500;10001.0;-10.26171875;10011.0;10000.73828125
0;4600;10001.0;-10.2919921875;10011.0;10000.7080078125
0;4700;10002.0;-10.423828125;10011.0;10000.576171875
0;4800;10003.5;-10.400390625;10011.0;10000.599609375
0;4900;9999.5;-10.15234375;10011.0;10000.84765625
0;5000;10000.0;-10.5546875;10011.0;10000.4453125
0;5100;9995.5;-10.2626953125;10011.0;10000.7373046875
0;5200;10001.0;-10.2109375;10011.0;10000.7890625
0;5300;10001.0;-10.412109375;10011.0;10000.587890625
0;5400;10000.5;-10.04296875;10011.0;10000.95703125
0;5500;10003.0;-9.2939453125;10011.0;10001.7060546875
0;5600;10000.0;-9.5576171875;10011.0;10001.4423828125
0;5700;10001.0;-9.7060546875;10011.0;10001.2939453125
0;5800;10001.5;-9.1689453125;10011.0;10001.8310546875
0;5900;10001.0;-9.654296875;10011.0;10001.345703125
0;6000;9999.5;-10.0751953125;10011.0;10000.9248046875
0;6100;10002.0;-10.107421875;10011.0;10000.892578125
0;6200;10001.0;-10.19921875;10011.0;10000.80078125
0;6300;10001.0;-10.3974609375;10011.0;10000.6025390625
0;6400;10001.0;-11.2021484375;10011.0;9999.7978515625
0;6500;9995.0;-10.8701171875;10011.0;10000.1298828125
0;6600;10008.0;-11.1328125;10011.0;9999.8671875
0;6700;10001.5;-10.9208984375;10011.0;10000.0791015625
0;6800;10000.0;-10.7080078125;10011.0;10000.2919921875
0;6900;10000.0;-10.56640625;10011.0;10000.43359375
0;7000;10000.5;-10.63671875;10011.0;10000.36328125
0;7100;10005.0;-10.685546875;10011.0;10000.314453125
0;7200;10001.0;-10.0556640625;10011.0;10000.9443359375
0;7300;10000.0;-10.5341796875;10011.0;10000.4658203125
0;7400;10001.0;-10.197265625;10011.0;10000.802734375
0;7500;9999.5;-10.181640625;10011.0;10000.818359375
0;7600;10001.0;-10.2958984375;10011.0;10000.7041015625
0;7700;10001.0;-9.8642578125;10011.0;10001.1357421875
0;7800;10001.0;-10.1435546875;10011.0;10000.8564453125
0;7900;10001.0;-10.443359375;10011.0;10000.556640625
0;8000;10001.5;-10.8779296875;10011.0;10000.1220703125
0;8100;10000.0;-11.01953125;10011.0;9999.98046875
0;8200;10000.0;-11.0400390625;10011.0;9999.9599609375
0;8300;10000.5;-10.9365234375;10011.0;10000.0634765625
0;8400;10003.0;-10.8310546875;10011.0;10000.1689453125
0;8500;10001.0;-11.1552734375;10011.0;9999.8447265625
0;8600;10000.0;-11.4619140625;10011.0;9999.5380859375
0;8700;10010.0;-11.5673828125;10011.0;9999.4326171875
0;8800;9999.0;-11.546875;10011.0;9999.453125
0;8900;9999.5;-11.126953125;10011.0;9999.873046875
0;9000;10000.0;-10.66796875;10011.0;10000.33203125
0;9100;10000.0;-10.71875;10011.0;10000.28125
0;9200;9999.0;-10.5615234375;10011.0;10000.4384765625
0;9300;10000.0;-11.0224609375;10011.0;9999.9775390625
0;9400;9997.0;-10.955078125;10011.0;10000.044921875
0;9500;10001.5;-10.9765625;10011.0;10000.0234375
0;9600;10002.0;-10.013671875;10011.0;10000.986328125
0;9700;10001.0;-9.517578125;10011.0;10001.482421875
0;9800;10002.0;-9.2255859375;10011.0;10001.7744140625
0;9900;10004.0;-8.6328125;10011.0;10002.3671875
0;10000;10002.0;-8.775390625;10011.0;10002.224609375
0;10100;10002.0;-8.7998046875;10011.0;10002.2001953125
0;10200;10002.0;-8.8701171875;10011.0;10002.1298828125
0;10300;10003.5;-8.7138671875;10011.0;10002.2861328125
0;10400;10002.0;-8.7177734375;10011.0;10002.2822265625
0;10500;10002.0;-8.7265625;10011.0;10002.2734375
0;10600;10002.0;-8.876953125;10011.0;10002.123046875
0;10700;10002.5;-8.9638671875;10011.0;10002.0361328125
0;10800;10002.0;-8.5625;10011.0;10002.4375
0;10900;10003.0;-8.4453125;10011.0;10002.5546875
0;11000;9995.0;-8.4306640625;10011.0;10002.5693359375
0;11100;10003.0;-8.478515625;10011.0;10002.521484375
0;11200;10002.5;-8.822265625;10011.0;10002.177734375
0;11300;10002.0;-8.9931640625;10011.0;10002.0068359375
0;11400;10003.5;-8.8046875;10011.0;10002.1953125
0;11500;10002.0;-8.9599609375;10011.0;10002.0400390625
0;11600;10001.0;-8.990234375;10011.0;10002.009765625
0;11700;10002.0;-8.5625;10011.0;10002.4375
0;11800;10010.0;-9.208984375;10011.0;10001.791015625
0;11900;10002.0;-8.865234375;10011.0;10002.134765625
0;12000;10002.0;-8.8603515625;10011.0;10002.1396484375
0;12100;10003.5;-8.7939453125;10011.0;10002.2060546875
0;12200;10003.5;-8.6630859375;10011.0;10002.3369140625
0;12300;10002.0;-8.513671875;10011.0;10002.486328125
