timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;10011.0;1
1000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
3100;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
5600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
7500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
9900;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
10600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
12300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
14600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
17600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
18000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
19200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
19400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
19500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;10
20300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
22500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
23000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
24300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
28200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
28800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;10
29000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
33800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
36200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
36900;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
37600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;9
38500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
41700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
43100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
43300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
44700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
48200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
48400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
49400;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
51300;;;ASH_COATED_OSMIUM;XIRECS;9989.0;9
54000;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
54300;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
54800;;;ASH_COATED_OSMIUM;XIRECS;10004.0;10
57200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
57800;;;ASH_COATED_OSMIUM;XIRECS;9987.0;8
59000;;;ASH_COATED_OSMIUM;XIRECS;9987.0;6
59600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;7
61200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
62600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
65600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
65800;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
68500;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
69100;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
69300;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
71100;;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
72900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
73800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
76200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
79700;;;ASH_COATED_OSMIUM;XIRECS;10004.0;2
82300;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
83600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;7
86900;;;ASH_COATED_OSMIUM;XIRECS;10006.0;8
91300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
93300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
95200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;4
96800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
96900;;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
97300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
