day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_5000;267;7;266;14;;;273;7;274;14;;;270.0;0.0
39;100;VEV_5000;265;24;;;;;272;24;;;;;268.5;-4.410064697265625
39;200;VEV_5000;266;8;265;15;;;272;8;273;15;;;269.0;-4.225372314453125
39;300;VEV_5000;266;9;265;17;;;272;9;273;17;;;269.0;-3.83258056640625
39;400;VEV_5000;265;8;264;14;;;271;8;272;14;;;268.0;-5.294586181640625
39;500;VEV_5000;263;7;262;16;;;269;7;270;16;;;266.0;-6.7403564453125
39;600;VEV_5000;265;5;262;9;261;14;268;9;269;14;;;266.5;-7.94091796875
39;700;VEV_5000;262;22;;;;;269;22;;;;;265.5;-7.377532958984375
39;800;VEV_5000;263;9;262;13;;;269;9;270;13;;;266.0;-7.14678955078125
39;900;VEV_5000;263;6;262;19;;;269;6;270;19;;;266.0;-7.076873779296875
39;1000;VEV_5000;263;12;262;12;;;269;12;270;12;;;266.0;-7.1513671875
39;1100;VEV_5000;264;8;263;15;;;270;8;271;15;;;267.0;-6.2523193359375
39;1200;VEV_5000;262;24;;;;;269;24;;;;;265.5;-7.574371337890625
39;1300;VEV_5000;262;6;261;15;;;268;6;269;15;;;265.0;-7.825042724609375
39;1400;VEV_5000;264;12;263;14;;;270;12;271;14;;;267.0;-5.94091796875
39;1500;VEV_5000;265;10;264;23;;;271;10;272;23;;;268.0;-5.27490234375
39;1600;VEV_5000;265;7;264;13;;;271;7;272;13;;;268.0;-5.30889892578125
39;1700;VEV_5000;266;6;265;13;;;272;6;273;13;;;269.0;-4.078857421875
39;1800;VEV_5000;265;27;;;;;272;6;273;21;;;268.5;-4.318023681640625
39;1900;VEV_5000;266;11;265;14;;;272;11;273;14;;;269.0;-3.72064208984375
39;2000;VEV_5000;268;9;267;14;;;274;9;275;14;;;271.0;-2.023406982421875
39;2100;VEV_5000;269;9;268;13;;;275;9;276;13;;;272.0;-0.887603759765625
39;2200;VEV_5000;268;6;267;12;;;274;6;275;12;;;271.0;-1.949249267578125
39;2300;VEV_5000;269;10;268;15;;;275;10;276;15;;;272.0;-1.251251220703125
39;2400;VEV_5000;270;7;269;13;;;276;7;277;13;;;273.0;-0.0291748046875
39;2500;VEV_5000;272;10;271;13;;;278;10;279;13;;;275.0;1.8701171875
39;2600;VEV_5000;272;9;271;13;;;279;22;;;;;275.5;2.290740966796875
39;2700;VEV_5000;271;22;;;;;278;8;279;14;;;274.5;1.670806884765625
39;2800;VEV_5000;271;8;270;14;;;277;8;278;14;;;274.0;1.128997802734375
39;2900;VEV_5000;269;7;268;17;;;275;7;276;17;;;272.0;-0.80621337890625
39;3000;VEV_5000;270;9;269;13;;;276;9;277;13;;;273.0;0.16046142578125
39;3100;VEV_5000;272;11;271;16;;;278;11;279;16;;;275.0;1.92486572265625
39;3200;VEV_5000;272;30;;;;;279;30;;;;;275.5;2.550689697265625
39;3300;VEV_5000;273;6;272;12;;;280;18;;;;;276.5;3.24603271484375
39;3400;VEV_5000;274;10;273;24;;;280;10;281;24;;;277.0;4.064300537109375
39;3500;VEV_5000;273;12;272;21;;;279;12;280;21;;;276.0;2.907623291015625
39;3600;VEV_5000;273;27;;;;;280;12;281;15;;;276.5;3.64154052734375
39;3700;VEV_5000;273;9;272;13;;;279;9;280;13;;;276.0;3.022064208984375
39;3800;VEV_5000;273;30;;;;;280;30;;;;;276.5;3.467376708984375
39;3900;VEV_5000;273;22;;;;;280;22;;;;;276.5;3.508148193359375
39;4000;VEV_5000;272;22;;;;;279;22;;;;;275.5;2.47137451171875
39;4100;VEV_5000;273;10;272;22;;;280;32;;;;;276.5;3.32464599609375
39;4200;VEV_5000;274;7;273;13;;;280;7;281;13;;;277.0;4.0130615234375
39;4300;VEV_5000;274;9;273;21;;;280;9;281;21;;;277.0;3.965057373046875
39;4400;VEV_5000;272;12;271;20;;;278;12;279;20;;;275.0;2.027984619140625
39;4500;VEV_5000;272;7;271;13;;;278;7;279;13;;;275.0;1.887420654296875
39;4600;VEV_5000;270;24;;;;;277;24;;;;;273.5;0.557098388671875
39;4700;VEV_5000;270;29;;;;;277;11;278;18;;;273.5;0.683807373046875
39;4800;VEV_5000;270;11;269;15;;;277;26;;;;;273.5;0.411895751953125
39;4900;VEV_5000;272;29;;;;;279;29;;;;;275.5;2.528900146484375
39;5000;VEV_5000;272;32;;;;;279;9;280;23;;;275.5;2.721832275390625
39;5100;VEV_5000;272;25;;;;;279;9;280;16;;;275.5;2.614898681640625
39;5200;VEV_5000;272;36;;;;;279;12;280;24;;;275.5;2.6361083984375
39;5300;VEV_5000;273;11;272;18;;;279;11;280;18;;;276.0;3.08917236328125
39;5400;VEV_5000;272;28;;;;;279;10;280;18;;;275.5;2.639617919921875
39;5500;VEV_5000;275;7;274;21;;;282;28;;;;;278.5;5.332000732421875
39;5600;VEV_5000;275;21;;;;;282;9;283;12;;;278.5;5.60675048828125
39;5700;VEV_5000;275;25;;;;;282;25;;;;;278.5;5.485565185546875
39;5800;VEV_5000;274;11;273;13;;;280;11;281;13;;;277.0;4.080474853515625
39;5900;VEV_5000;274;7;273;13;;;281;20;;;;;277.5;4.39324951171875
39;6000;VEV_5000;275;11;274;16;;;281;11;282;16;;;278.0;4.940216064453125
