timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
0;;;ASH_COATED_OSMIUM;XIRECS;9998.0;6
3600;;;ASH_COATED_OSMIUM;XIRECS;10019.0;3
3600;;;ASH_COATED_OSMIUM;XIRECS;10017.0;3
3800;;;ASH_COATED_OSMIUM;XIRECS;10017.0;3
4200;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
4200;;;ASH_COATED_OSMIUM;XIRECS;10019.0;2
4400;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;13015.0;5
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;13011.0;5
4800;;;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;3
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;12998.0;5
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;12995.0;5
9100;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
9100;;;ASH_COATED_OSMIUM;XIRECS;10000.0;9
9100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;9
9600;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
9600;;;ASH_COATED_OSMIUM;XIRECS;9997.0;6
9800;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
10000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;8
10000;;;ASH_COATED_OSMIUM;XIRECS;9997.0;8
12100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;5
12100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;5
14000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
14000;;;ASH_COATED_OSMIUM;XIRECS;10015.0;3
14200;;;ASH_COATED_OSMIUM;XIRECS;10015.0;3
15100;;;ASH_COATED_OSMIUM;XIRECS;10013.0;2
15100;;;ASH_COATED_OSMIUM;XIRECS;10013.0;8
15100;;;ASH_COATED_OSMIUM;XIRECS;10015.0;2
15100;;;ASH_COATED_OSMIUM;XIRECS;10015.0;8
15300;;;ASH_COATED_OSMIUM;XIRECS;10013.0;2
17400;;;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;3
18500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;6
18500;;;ASH_COATED_OSMIUM;XIRECS;10016.0;6
18700;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;13016.0;4
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;4
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;13019.0;4
23900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
24100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
24300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
24300;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
24500;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
24600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
24600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
24800;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
30400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
30400;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;13037.0;6
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;6
30600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
30600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
32800;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
32800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
33000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
33300;;;INTARIAN_PEPPER_ROOT;XIRECS;13037.0;7
34000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
34000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;7
34200;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;3
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;13045.0;3
34500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;8
34700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13043.0;7
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13039.0;3
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13046.0;7
35800;;;INTARIAN_PEPPER_ROOT;XIRECS;13031.0;7
