timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,0,8,0.021917808219178082,VEV_6500,6500,5250.0,0.5,-0.21357410029805904,0.5354544576706276,0.5346811450572436,0.0007733126133839807,0.49296296470934564,0.007037035290654359
100,0,8,0.021917534246575342,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5352407759794883,0.5367511591738098,-0.0015103831943215074,0.5139632275691426,-0.013963227569142589
200,0,8,0.021917260273972602,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5352441213066118,0.5338968409254167,0.0013472803811951373,0.48778361211764576,0.01221638788235424
300,0,8,0.021916986301369863,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5352474666964634,0.5343363341659578,0.0009111325305055651,0.4917139040604752,0.008286095939524785
400,0,8,0.021916712328767123,VEV_6500,6500,5250.5,0.5,-0.21347886673768038,0.5352508121490394,0.533903514926275,0.0013472972227643876,0.48778361210292687,0.012216387897073133
500,0,8,0.021916438356164383,VEV_6500,6500,5249.5,0.5,-0.2136693429287325,0.5356882395383834,0.5354524048120288,0.00023583472635457792,0.49784689788340586,0.002153102116594141
600,0,8,0.021916164383561643,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5361257300360598,0.5356880746142866,0.0004376554217732087,0.49601255444892445,0.003987445551075552
700,0,8,0.021915890410958903,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5361290811034696,0.5356914229462285,0.00043765815724106094,0.49601255443950265,0.003987445560497349
800,0,8,0.021915616438356166,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5365666375359249,0.5361031129435102,0.0004635245924147213,0.49578053695954694,0.004219463040453064
900,0,8,0.021915342465753426,VEV_6500,6500,5246.5,0.5,-0.21424098928576282,0.5370042571763998,0.5365022632014628,0.0005019939749369984,0.4954346844295969,0.004565315570403072
1000,0,8,0.021915068493150683,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5365733454128879,0.5352108866755243,0.0013624587373636254,0.48767301722078926,0.012326982779210738
1100,0,8,0.021914794520547946,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.5361424860015244,0.537823467510658,-0.00168098150913365,0.5155357845032,-0.015535784503200034
1200,0,8,0.021914520547945206,VEV_6500,6500,5248.5,0.5,-0.21385985540787608,0.536145837383151,0.5357081655477991,0.0004376718353519271,0.49601255439235103,0.003987445607648965
1300,0,8,0.021914246575342466,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5365834077000418,0.5360488819457002,0.0005345257543415416,0.495136705390923,0.0048632946090769735
1400,0,8,0.021913972602739726,VEV_6500,6500,5247.5,0.5,-0.21405040418894045,0.5365867619215544,0.5361232199450477,0.00046354197650666507,0.4957805368966923,0.004219463103307675
