day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
39;100;VEV_6000;0;25;;;;;1;25;;;;;0.5;-0.9991210103034973
39;200;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9991141557693481
39;300;VEV_6000;0;25;;;;;1;25;;;;;0.5;-0.9991098642349243
39;400;VEV_6000;0;26;;;;;1;26;;;;;0.5;-0.9991388320922852
39;500;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9991695880889893
39;600;VEV_6000;0;29;;;;;1;24;;;;;0.5;-0.9991979598999023
39;700;VEV_6000;0;18;;;;;1;18;;;;;0.5;-0.9991908669471741
39;800;VEV_6000;0;20;;;;;1;20;;;;;0.5;-0.9991867542266846
39;900;VEV_6000;0;24;;;;;1;24;;;;;0.5;-0.9991896748542786
39;1000;VEV_6000;0;26;;;;;1;26;;;;;0.5;-0.9991884827613831
39;1100;VEV_6000;0;29;;;;;1;29;;;;;0.5;-0.9991697669029236
39;1200;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9991961121559143
39;1300;VEV_6000;0;16;;;;;1;16;;;;;0.5;-0.9992023706436157
39;1400;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9991593360900879
39;1500;VEV_6000;0;25;;;;;1;25;;;;;0.5;-0.9991469383239746
39;1600;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9991499781608582
39;1700;VEV_6000;0;26;;;;;1;26;;;;;0.5;-0.9991312623023987
39;1800;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9991328120231628
39;1900;VEV_6000;0;16;;;;;1;16;;;;;0.5;-0.9991167187690735
39;2000;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.999070405960083
39;2100;VEV_6000;0;23;;;;;1;23;;;;;0.5;-0.9990411400794983
39;2200;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9990763664245605
39;2300;VEV_6000;0;27;;;;;1;27;;;;;0.5;-0.999054491519928
39;2400;VEV_6000;0;26;;;;;1;26;;;;;0.5;-0.9990218877792358
39;2500;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9989684820175171
39;2600;VEV_6000;0;16;;;;;1;16;;;;;0.5;-0.9989639520645142
39;2700;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9989826083183289
39;2800;VEV_6000;0;20;;;;;1;20;;;;;0.5;-0.9989954829216003
39;2900;VEV_6000;0;26;;;;;1;26;;;;;0.5;-0.9990506172180176
39;3000;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9990279674530029
39;3100;VEV_6000;0;23;;;;;1;23;;;;;0.5;-0.998982846736908
39;3200;VEV_6000;0;18;;;;;1;18;;;;;0.5;-0.9989696145057678
39;3300;VEV_6000;0;18;;;;;1;18;;;;;0.5;-0.9989447593688965
39;3400;VEV_6000;0;25;;;;;1;25;;;;;0.5;-0.9989247918128967
39;3500;VEV_6000;0;20;;;;;1;20;;;;;0.5;-0.9989628195762634
39;3600;VEV_6000;0;23;;;;;1;23;;;;;0.5;-0.9989466667175293
39;3700;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9989641904830933
39;3800;VEV_6000;0;21;;;;;1;21;;;;;0.5;-0.9989561438560486
39;3900;VEV_6000;0;19;;;;;1;19;;;;;0.5;-0.9989532232284546
