timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,2,6,0.01643835616438356,VEV_5100,5100,5267.5,179.0,0.03231532696592706,0.23627011721893693,0.23311313388579272,0.0031569833331442088,178.52989527641967,0.4701047235803344
100,2,6,0.016438082191780824,VEV_5100,5100,5265.5,177.5,0.031935568108234745,0.23770058226790183,0.23634917592333637,0.001351406344565459,177.29381053522957,0.2061894647704321
200,2,6,0.01643780821917808,VEV_5100,5100,5265.5,177.5,0.031935568108234745,0.23770256316388927,0.247406992947853,-0.009704429783963742,179.01772331817665,-1.5177233181766496
300,2,6,0.016437534246575344,VEV_5100,5100,5266.5,178.0,0.03212546556417954,0.2353448103957686,0.23277435352359022,0.002570456872178384,177.61588031166775,0.3841196883322482
400,2,6,0.016437260273972604,VEV_5100,5100,5264.5,177.0,0.031745634584396866,0.2400020514144774,0.24750219048426492,-0.007500139069787526,178.18629728069573,-1.186297280695726
500,2,6,0.016436986301369864,VEV_5100,5100,5263.5,175.5,0.03155566497896229,0.23582613416456197,0.2320398485795283,0.0037862855850336607,174.9232135024031,0.5767864975969133
600,2,6,0.016436712328767124,VEV_5100,5100,5262.0,175.5,0.03127064288782088,0.24393779246843716,0.2672548493783458,-0.02331705690990865,179.4152766522302,-3.9152766522302045
700,2,6,0.016436438356164384,VEV_5100,5100,5262.5,175.0,0.031365659278219826,0.23810966281982518,0.23541955491641064,0.0026901079034145348,174.5821195643357,0.41788043566430133
800,2,6,0.016436164383561644,VEV_5100,5100,5262.5,175.0,0.031365659278219826,0.23811164732334944,0.24747107154636558,-0.009359424223016138,176.4922447086783,-1.4922447086782995
900,2,6,0.016435890410958904,VEV_5100,5100,5261.0,175.0,0.03108058301839002,0.24606488670689888,0.2646305503541914,-0.018565663647292535,178.13226857385507,-3.1322685738550717
1000,2,6,0.016435616438356164,VEV_5100,5100,5262.5,175.0,0.031365659278219826,0.23811561647925703,0.24747519671746956,-0.00935958023821254,176.49224470869285,-1.4922447086928514
1100,2,6,0.016435342465753424,VEV_5100,5100,5263.5,176.0,0.03155566497896229,0.2390674497556561,0.24717728929358104,-0.008109839537924934,177.28695552435784,-1.2869555243578361
1200,2,6,0.016435068493150684,VEV_5100,5100,5262.5,174.5,0.031365659278219826,0.23489680976189536,0.2345457447538992,0.0003510650079961708,174.44597644546593,0.05402355453406926
