timestamp,day,dte,t_years,voucher,K,S,mid,log_S_over_K,iv,iv_fit,iv_res,theoretical_mid,price_dev
0,1,7,0.019178082191780823,VEV_4000,4000,5245.0,1245.0,0.2709808807283699,,0.7330814244058876,,1245.544349874575,-0.5443498745748911
100,1,7,0.019177808219178083,VEV_4000,4000,5245.5,1245.5,0.2710762050695125,,0.8271307342434611,,1247.0758188195323,-1.5758188195322873
200,1,7,0.019177534246575343,VEV_4000,4000,5246.5,1246.5,0.2712668264959381,,0.7228760329912259,,1246.9703084229918,-0.4703084229918204
300,1,7,0.019177260273972603,VEV_4000,4000,5247.5,1247.5,0.2714574115927603,,0.7664530259171445,,1248.3133079620984,-0.8133079620984063
400,1,7,0.019176986301369863,VEV_4000,4000,5247.5,1247.5,0.2714574115927603,,0.7664585008837425,,1248.3133079621834,-0.813307962183444
500,1,7,0.019176712328767123,VEV_4000,4000,5247.5,1247.5,0.2714574115927603,,0.7248272626341892,,1247.9799315959317,-0.47993159593170276
600,1,7,0.019176438356164383,VEV_4000,4000,5245.0,1246.5,0.2709808807283699,0.8218899495802051,0.8483961919246206,-0.026506242344415454,1246.9304146567479,-0.43041465674787105
700,1,7,0.019176164383561643,VEV_4000,4000,5245.5,1245.5,0.2710762050695125,,0.7577988826902273,,1246.2414022901135,-0.7414022901134558
800,1,7,0.019175890410958903,VEV_4000,4000,5245.5,1245.5,0.2710762050695125,,0.8277232234207378,,1247.0842989840207,-1.5842989840207338
900,1,7,0.019175616438356167,VEV_4000,4000,5245.5,1245.5,0.2710762050695125,,0.7578097097113796,,1246.2414022901871,-0.7414022901871249
1000,1,7,0.019175342465753423,VEV_4000,4000,5247.0,1246.5,0.2713621235846841,,0.7454350044839697,,1247.6305468044852,-1.1305468044852205
1100,1,7,0.019175068493150683,VEV_4000,4000,5247.5,1247.5,0.2714574115927603,,0.7248583309473348,,1247.979931596396,-0.4799315963959998
1200,1,7,0.019174794520547947,VEV_4000,4000,5248.5,1248.5,0.2716479603738247,,0.8306444194759018,,1250.1059123452555,-1.6059123452555468
1300,1,7,0.019174520547945207,VEV_4000,4000,5249.5,1249.5,0.27183847285296836,,0.7212254028459207,,1249.9509909546327,-0.4509909546327435
1400,1,7,0.019174246575342464,VEV_4000,4000,5251.0,1250.5,0.2721241735358317,,0.7580563452242577,,1251.7205720958755,-1.2205720958754682
1500,1,7,0.019173972602739727,VEV_4000,4000,5250.5,1250.5,0.2720289490440203,,0.8317730364781752,,1252.1076227250787,-1.607622725078727
1600,1,7,0.019173698630136987,VEV_4000,4000,5250.5,1250.5,0.2720289490440203,,0.7252955555053003,,1250.9738430713733,-0.47384307137326687
1700,1,7,0.019173424657534247,VEV_4000,4000,5251.5,1251.5,0.2722193889608024,,0.7237626850620051,,1251.9611534597793,-0.4611534597793252
1800,1,7,0.019173150684931507,VEV_4000,4000,5250.5,1250.5,0.2720289490440203,,0.8319240522690322,,1252.1096928380243,-1.6096928380243298
1900,1,7,0.019172876712328767,VEV_4000,4000,5250.5,1250.5,0.2720289490440203,,0.8319299961786562,,1252.109692838068,-1.6096928380679856
2000,1,7,0.019172602739726027,VEV_4000,4000,5251.5,1250.5,0.2722193889608024,,0.6786979305837714,,1251.7357568332163,-1.2357568332163282
2100,1,7,0.019172328767123287,VEV_4000,4000,5250.0,1249.5,0.27193371548364176,,0.7469408910547689,,1250.6310714891465,-1.1310714891465068
2200,1,7,0.019172054794520547,VEV_4000,4000,5248.5,1248.5,0.2716479603738247,,0.8313722343770008,,1250.1163224262523,-1.6163224262522817
