day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_4000;1257;15;1254;27;;;1278;15;1280;27;;;1267.5;0.0
39;100;VEV_4000;1255;12;1252;20;;;1276;12;1279;20;;;1265.5;-12.3603515625
39;200;VEV_4000;1255;10;1253;20;;;1276;10;1279;20;;;1265.5;-12.1624755859375
39;300;VEV_4000;1256;10;1253;18;;;1277;10;1279;18;;;1266.5;-11.7578125
39;400;VEV_4000;1254;8;1252;30;;;1275;8;1278;30;;;1264.5;-13.2825927734375
39;500;VEV_4000;1253;9;1250;20;;;1274;9;1276;20;;;1263.5;-14.79443359375
39;600;VEV_4000;1261;5;1251;9;1249;23;1273;9;1275;23;;;1267.0;-16.0550537109375
39;700;VEV_4000;1252;11;1249;18;;;1273;11;1276;18;;;1262.5;-15.468017578125
39;800;VEV_4000;1252;8;1250;28;;;1273;8;1276;28;;;1262.5;-15.2177734375
39;900;VEV_4000;1252;11;1250;24;;;1273;11;1276;24;;;1262.5;-15.1448974609375
39;1000;VEV_4000;1252;12;1250;30;;;1273;12;1276;30;;;1262.5;-15.22509765625
39;1100;VEV_4000;1253;9;1251;27;;;1274;9;1277;27;;;1263.5;-14.27978515625
39;1200;VEV_4000;1252;15;1249;20;;;1273;15;1275;20;;;1262.5;-15.661865234375
39;1300;VEV_4000;1251;13;1249;17;;;1273;13;1275;17;;;1262.0;-15.921875
39;1400;VEV_4000;1253;8;1251;23;;;1275;8;1277;23;;;1264.0;-13.94482421875
39;1500;VEV_4000;1254;8;1252;26;;;1275;8;1278;26;;;1264.5;-13.2476806640625
39;1600;VEV_4000;1254;13;1252;29;;;1275;13;1278;29;;;1264.5;-13.277587890625
39;1700;VEV_4000;1255;14;1253;29;;;1277;14;1279;29;;;1266.0;-11.984130859375
39;1800;VEV_4000;1255;13;1253;15;;;1276;13;1279;15;;;1265.5;-12.2415771484375
39;1900;VEV_4000;1256;15;1253;30;;;1277;15;1280;30;;;1266.5;-11.6207275390625
39;2000;VEV_4000;1258;10;1255;17;;;1279;10;1281;17;;;1268.5;-9.848876953125
39;2100;VEV_4000;1259;8;1256;15;;;1280;8;1283;15;;;1269.5;-8.6717529296875
39;2200;VEV_4000;1258;14;1255;19;;;1279;14;1281;19;;;1268.5;-9.778076171875
39;2300;VEV_4000;1258;13;1256;26;;;1280;13;1282;26;;;1269.0;-9.0408935546875
39;2400;VEV_4000;1260;13;1257;28;;;1281;13;1283;28;;;1270.5;-7.7689208984375
39;2500;VEV_4000;1262;9;1259;18;;;1283;9;1285;18;;;1272.5;-5.7889404296875
39;2600;VEV_4000;1262;11;1259;25;;;1283;11;1286;25;;;1272.5;-5.3526611328125
39;2700;VEV_4000;1261;7;1259;28;;;1283;7;1285;28;;;1272.0;-5.996826171875
39;2800;VEV_4000;1261;9;1258;22;;;1282;9;1285;22;;;1271.5;-6.5621337890625
