day;timestamp;mid_price;profit_and_loss;buy_price;true_fv
39;0;179.0;0.0;181.0;181.0
39;100;177.5;-3.467071533203125;181.0;177.53292846679688
39;200;177.5;-3.2858123779296875;181.0;177.7141876220703
39;300;178.0;-2.9277191162109375;181.0;178.07228088378906
39;400;177.0;-4.2298431396484375;181.0;176.77015686035156
39;500;175.5;-5.5308380126953125;181.0;175.4691619873047
39;600;175.5;-6.6118316650390625;181.0;174.38816833496094
39;700;175.0;-6.1189117431640625;181.0;174.88108825683594
39;800;175.0;-5.8909149169921875;181.0;175.1090850830078
39;900;175.0;-5.83575439453125;181.0;175.16424560546875
39;1000;175.0;-5.91259765625;181.0;175.08740234375
39;1100;176.0;-5.1055755615234375;181.0;175.89442443847656
39;1200;174.5;-6.29718017578125;181.0;174.70281982421875
39;1300;174.5;-6.5074462890625;181.0;174.4925537109375
39;1400;176.0;-4.8465576171875;181.0;176.1534423828125
39;1500;176.5;-4.2534942626953125;181.0;176.7465057373047
39;1600;176.5;-4.2676544189453125;181.0;176.7323455810547
39;1700;178.0;-3.1681976318359375;181.0;177.83180236816406
39;1800;177.5;-3.3645782470703125;181.0;177.6354217529297
39;1900;178.0;-2.8369293212890625;181.0;178.16307067871094
39;2000;179.5;-1.3122100830078125;181.0;179.6877899169922
39;2100;180.5;-0.324798583984375;181.0;180.67520141601562
39;2200;179.5;-1.275482177734375;181.0;179.72451782226562
39;2300;180.5;-0.648193359375;181.0;180.351806640625
39;2400;181.5;0.461578369140625;181.0;181.46157836914062
39;2500;183.5;2.19012451171875;181.0;183.19012451171875
39;2600;183.5;2.5666046142578125;181.0;183.5666046142578
39;2700;183.0;2.002471923828125;181.0;183.00247192382812
39;2800;182.5;1.5179901123046875;181.0;182.5179901123047
39;2900;180.5;-0.2037506103515625;181.0;180.79624938964844
39;3000;181.5;0.6605987548828125;181.0;181.6605987548828
39;3100;183.5;2.2449188232421875;181.0;183.2449188232422
39;3200;183.5;2.7997283935546875;181.0;183.7997283935547
39;3300;184.5;3.4265899658203125;181.0;184.4265899658203
39;3400;185.5;4.1758880615234375;181.0;185.17588806152344
39;3500;184.0;3.1457672119140625;181.0;184.14576721191406
39;3600;184.5;3.8133087158203125;181.0;184.8133087158203
39;3700;184.5;3.2670135498046875;181.0;184.2670135498047
39;3800;184.5;3.6658477783203125;181.0;184.6658477783203
39;3900;184.5;3.6846466064453125;181.0;184.6846466064453
39;4000;183.5;2.732421875;181.0;183.732421875
39;4100;184.5;3.4938507080078125;181.0;184.4938507080078
39;4200;185.0;4.1166839599609375;181.0;185.11668395996094
39;4300;185.0;4.068572998046875;181.0;185.06857299804688
39;4400;183.5;2.31903076171875;181.0;183.31903076171875
39;4500;183.5;2.187652587890625;181.0;183.18765258789062
39;4600;182.0;0.99810791015625;181.0;181.99810791015625
39;4700;182.0;1.1173248291015625;181.0;182.11732482910156
39;4800;182.0;0.89739990234375;181.0;181.89739990234375
39;4900;183.5;2.8330535888671875;181.0;183.8330535888672
39;5000;184.0;3.016845703125;181.0;184.016845703125
39;5100;184.0;2.9219512939453125;181.0;183.9219512939453
39;5200;184.0;2.937164306640625;181.0;183.93716430664062
39;5300;184.5;3.34747314453125;181.0;184.34747314453125
39;5400;184.0;2.942047119140625;181.0;183.94204711914062
39;5500;186.5;5.359039306640625;181.0;186.35903930664062
39;5600;186.5;5.606475830078125;181.0;186.60647583007812
39;5700;186.5;5.4920654296875;181.0;186.4920654296875
39;5800;185.5;4.226287841796875;181.0;185.22628784179688
39;5900;185.5;4.49822998046875;181.0;185.49822998046875
39;6000;186.0;4.9963836669921875;181.0;185.9963836669922
39;6100;185.5;4.6598052978515625;181.0;185.65980529785156
39;6200;186.0;4.9509429931640625;181.0;185.95094299316406
39;6300;185.5;4.2685394287109375;181.0;185.26853942871094
39;6400;184.5;3.5417022705078125;181.0;184.5417022705078
39;6500;184.5;3.304901123046875;181.0;184.30490112304688
39;6600;184.0;2.904693603515625;181.0;183.90469360351562
39;6700;183.5;2.3711090087890625;181.0;183.37110900878906
39;6800;183.5;2.44769287109375;181.0;183.44769287109375
39;6900;184.5;3.27838134765625;181.0;184.27838134765625
39;7000;183.0;2.06549072265625;181.0;183.06549072265625
39;7100;181.5;0.7523651123046875;181.0;181.7523651123047
39;7200;182.0;0.9318389892578125;181.0;181.9318389892578
39;7300;182.0;1.170135498046875;181.0;182.17013549804688
39;7400;183.5;2.661529541015625;181.0;183.66152954101562
39;7500;184.5;3.7375640869140625;181.0;184.73756408691406
39;7600;183.0;2.136322021484375;181.0;183.13632202148438
39;7700;184.0;2.881591796875;181.0;183.881591796875
39;7800;183.0;1.121185302734375;181.0;182.12118530273438
39;7900;182.5;1.78179931640625;181.0;182.78179931640625
39;8000;182.0;0.9740753173828125;181.0;181.9740753173828
39;8100;181.5;0.6480712890625;181.0;181.6480712890625
39;8200;181.5;0.2774200439453125;181.0;181.2774200439453
39;8300;181.0;-0.0512542724609375;181.0;180.94874572753906
39;8400;182.5;1.236083984375;181.0;182.236083984375
39;8500;182.0;0.9037933349609375;181.0;181.90379333496094
39;8600;182.0;0.9547882080078125;181.0;181.9547882080078
39;8700;180.5;-0.78887939453125;181.0;180.21112060546875
39;8800;179.5;-1.4912261962890625;181.0;179.50877380371094
39;8900;179.5;-1.684814453125;181.0;179.315185546875
39;9000;179.0;-2.123779296875;181.0;178.876220703125
39;9100;178.5;-2.540679931640625;181.0;178.45932006835938
39;9200;178.0;-3.053741455078125;181.0;177.94625854492188
39;9300;177.5;-3.6165618896484375;181.0;177.38343811035156
39;9400;176.5;-4.6603546142578125;181.0;176.3396453857422
39;9500;175.5;-5.4940643310546875;181.0;175.5059356689453
39;9600;175.0;-5.8352813720703125;181.0;175.1647186279297
39;9700;175.0;-6.09832763671875;181.0;174.90167236328125
39;9800;175.0;-6.118255615234375;181.0;174.88174438476562
39;9900;174.5;-6.4880218505859375;181.0;174.51197814941406
39;10000;175.0;-5.762969970703125;181.0;175.23703002929688
39;10100;175.5;-5.6563568115234375;181.0;175.34364318847656
39;10200;174.5;-6.4254302978515625;181.0;174.57456970214844
39;10300;173.5;-7.54718017578125;181.0;173.45281982421875
39;10400;174.5;-6.501495361328125;181.0;174.49850463867188
39;10500;174.0;-7.0792388916015625;181.0;173.92076110839844
39;10600;173.5;-7.344635009765625;181.0;173.65536499023438
39;10700;175.0;-6.1370697021484375;181.0;174.86293029785156
39;10800;173.5;-7.36676025390625;181.0;173.63323974609375
39;10900;174.0;-6.979583740234375;181.0;174.02041625976562
39;11000;175.0;-5.930694580078125;181.0;175.06930541992188
39;11100;176.0;-4.91278076171875;181.0;176.08721923828125
39;11200;176.5;-4.2761077880859375;181.0;176.72389221191406
39;11300;177.0;-3.8769378662109375;181.0;177.12306213378906
39;11400;178.5;-2.375335693359375;181.0;178.62466430664062
39;11500;179.0;-2.0132293701171875;181.0;178.9867706298828
39;11600;178.5;-2.7104339599609375;181.0;178.28956604003906
39;11700;178.5;-2.3412628173828125;181.0;178.6587371826172
39;11800;177.5;-3.2502593994140625;181.0;177.74974060058594
39;11900;179.0;-1.8180389404296875;181.0;179.1819610595703
39;12000;180.0;-0.88671875;181.0;180.11328125
39;12100;180.5;-0.7822113037109375;181.0;180.21778869628906
39;12200;180.0;-1.0418548583984375;181.0;179.95814514160156
39;12300;180.0;-1.0249786376953125;181.0;179.9750213623047
39;12400;178.5;-2.39398193359375;181.0;178.60601806640625
39;12500;179.0;-2.122894287109375;181.0;178.87710571289062
39;12600;178.5;-2.421051025390625;181.0;178.57894897460938
39;12700;178.5;-2.7030181884765625;181.0;178.29698181152344
39;12800;177.5;-3.3891448974609375;181.0;177.61085510253906
39;12900;178.0;-2.897125244140625;181.0;178.10287475585938
39;13000;177.5;-3.61761474609375;181.0;177.38238525390625
39;13100;176.5;-3.2101593017578125;181.0;177.7898406982422
39;13200;179.0;-2.148101806640625;181.0;178.85189819335938
39;13300;179.5;-1.647003173828125;181.0;179.35299682617188
39;13400;178.5;-2.3530731201171875;181.0;178.6469268798828
39;13500;177.0;-3.959747314453125;181.0;177.04025268554688
39;13600;177.5;-3.55255126953125;181.0;177.44744873046875
39;13700;177.0;-3.843353271484375;181.0;177.15664672851562
39;13800;177.5;-3.345703125;181.0;177.654296875
39;13900;178.5;-2.62591552734375;181.0;178.37408447265625
39;14000;178.0;-2.9599456787109375;181.0;178.04005432128906
39;14100;178.5;-2.60955810546875;181.0;178.39044189453125
39;14200;178.0;-2.8367767333984375;181.0;178.16322326660156
39;14300;179.0;-1.9402008056640625;181.0;179.05979919433594
39;14400;178.5;-2.68707275390625;181.0;178.31292724609375
39;14500;177.5;-3.558990478515625;181.0;177.44100952148438
39;14600;176.0;-4.8925323486328125;181.0;176.1074676513672
39;14700;178.0;-2.9018707275390625;181.0;178.09812927246094
39;14800;178.5;-2.3225860595703125;181.0;178.6774139404297
39;14900;178.5;-2.75494384765625;181.0;178.24505615234375
39;15000;178.0;-2.8069000244140625;181.0;178.19309997558594
39;15100;179.5;-1.3230133056640625;181.0;179.67698669433594
39;15200;180.0;-0.9969635009765625;181.0;180.00303649902344
39;15300;180.5;-0.60760498046875;181.0;180.39239501953125
39;15400;179.5;-1.2165679931640625;181.0;179.78343200683594
39;15500;179.5;-1.3424224853515625;181.0;179.65757751464844
39;15600;181.5;0.589508056640625;181.0;181.58950805664062
39;15700;181.0;0.1805419921875;181.0;181.1805419921875
39;15800;181.0;-0.0332183837890625;181.0;180.96678161621094
39;15900;182.0;0.8428802490234375;181.0;181.84288024902344
39;16000;182.0;0.9690704345703125;181.0;181.9690704345703
39;16100;182.5;1.4447784423828125;181.0;182.4447784423828
39;16200;182.5;1.2081756591796875;181.0;182.2081756591797
39;16300;183.0;2.1199798583984375;181.0;183.11997985839844
39;16400;184.0;2.91363525390625;181.0;183.91363525390625
39;16500;183.5;2.2382354736328125;181.0;183.2382354736328
39;16600;184.0;3.0224456787109375;181.0;184.02244567871094
39;16700;184.0;2.928680419921875;181.0;183.92868041992188
39;16800;184.0;2.951416015625;181.0;183.951416015625
39;16900;184.5;3.2811431884765625;181.0;184.28114318847656
39;17000;184.5;3.3948974609375;181.0;184.3948974609375
39;17100;184.5;3.350250244140625;181.0;184.35025024414062
39;17200;185.5;4.3759918212890625;181.0;185.37599182128906
39;17300;186.0;4.9779205322265625;181.0;185.97792053222656
39;17400;186.5;5.828125;181.0;186.828125
39;17500;186.5;5.6891021728515625;181.0;186.68910217285156
39;17600;185.5;4.8401336669921875;181.0;185.8401336669922
39;17700;184.5;3.3922271728515625;181.0;184.39222717285156
39;17800;184.5;3.1924285888671875;181.0;184.1924285888672
39;17900;184.5;3.36968994140625;181.0;184.36968994140625
39;18000;185.5;4.8218231201171875;181.0;185.8218231201172
39;18100;185.5;4.27679443359375;181.0;185.27679443359375
39;18200;185.5;4.410858154296875;181.0;185.41085815429688
39;18300;185.5;4.37567138671875;181.0;185.37567138671875
39;18400;184.0;3.0829620361328125;181.0;184.0829620361328
39;18500;184.5;3.435272216796875;181.0;184.43527221679688
39;18600;182.5;1.3768310546875;181.0;182.3768310546875
39;18700;182.5;1.275665283203125;181.0;182.27566528320312
39;18800;181.5;0.5317230224609375;181.0;181.53172302246094
39;18900;182.0;1.156768798828125;181.0;182.15676879882812
39;19000;181.0;0.066497802734375;181.0;181.06649780273438
39;19100;181.5;-0.50396728515625;181.0;180.49603271484375
39;19200;181.0;-0.16851806640625;181.0;180.83148193359375
39;19300;181.0;0.134246826171875;181.0;181.13424682617188
39;19400;180.5;-0.470977783203125;181.0;180.52902221679688
