day;timestamp;mid_price;profit_and_loss;buy_price;true_fv
39;0;104.0;0.0;106.0;106.0
39;100;103.0;-3.0198440551757812;106.0;102.98015594482422
39;200;103.5;-2.8763809204101562;106.0;103.12361907958984
39;300;103.5;-2.60443115234375;106.0;103.39556884765625
39;400;102.5;-3.61859130859375;106.0;102.38140869140625
39;500;101.5;-4.642486572265625;106.0;101.35751342773438
39;600;101.0;-5.456886291503906;106.0;100.5431137084961
39;700;100.5;-5.068107604980469;106.0;100.93189239501953
39;800;101.5;-4.908317565917969;106.0;101.09168243408203
39;900;101.5;-4.858329772949219;106.0;101.14167022705078
39;1000;101.5;-4.9096221923828125;106.0;101.09037780761719
39;1100;101.5;-4.274131774902344;106.0;101.72586822509766
39;1200;100.5;-5.190467834472656;106.0;100.80953216552734
39;1300;100.5;-5.351188659667969;106.0;100.64881134033203
39;1400;101.5;-4.0481719970703125;106.0;101.95182800292969
39;1500;102.5;-3.5849761962890625;106.0;102.41502380371094
39;1600;102.5;-3.571807861328125;106.0;102.42819213867188
39;1700;103.5;-2.6866226196289062;106.0;103.3133773803711
39;1800;103.5;-2.81536865234375;106.0;103.18463134765625
39;1900;103.5;-2.3732986450195312;106.0;103.62670135498047
39;2000;104.5;-1.2090606689453125;106.0;104.79093933105469
39;2100;105.5;-0.4048919677734375;106.0;105.59510803222656
39;2200;104.5;-1.1463088989257812;106.0;104.85369110107422
39;2300;105.5;-0.6314468383789062;106.0;105.3685531616211
39;2400;106.5;0.23400115966796875;106.0;106.23400115966797
39;2500;107.5;1.562347412109375;106.0;107.56234741210938
39;2600;107.5;1.8403854370117188;106.0;107.84038543701172
39;2700;107.5;1.4364013671875;106.0;107.4364013671875
39;2800;107.5;1.080902099609375;106.0;107.08090209960938
39;2900;105.5;-0.2589874267578125;106.0;105.74101257324219
39;3000;106.5;0.4370269775390625;106.0;106.43702697753906
39;3100;107.5;1.651275634765625;106.0;107.65127563476562
39;3200;108.0;2.0718460083007812;106.0;108.07184600830078
39;3300;108.5;2.5725021362304688;106.0;108.57250213623047
39;3400;109.5;3.1731033325195312;106.0;109.17310333251953
39;3500;108.5;2.363525390625;106.0;108.363525390625
39;3600;108.5;2.8968963623046875;106.0;108.89689636230469
39;3700;108.5;2.4654693603515625;106.0;108.46546936035156
39;3800;108.5;2.7999954223632812;106.0;108.79999542236328
39;3900;108.5;2.8436203002929688;106.0;108.84362030029297
39;4000;108.5;2.1145248413085938;106.0;108.1145248413086
39;4100;108.5;2.7066802978515625;106.0;108.70668029785156
39;4200;109.5;3.2023239135742188;106.0;109.20232391357422
39;4300;109.5;3.1642608642578125;106.0;109.16426086425781
39;4400;107.5;1.775634765625;106.0;107.775634765625
39;4500;107.5;1.6757049560546875;106.0;107.67570495605469
39;4600;106.5;0.7301864624023438;106.0;106.73018646240234
39;4700;106.5;0.8407058715820312;106.0;106.84070587158203
39;4800;106.5;0.6690521240234375;106.0;106.66905212402344
39;4900;108.5;2.153289794921875;106.0;108.15328979492188
39;5000;108.5;2.298065185546875;106.0;108.29806518554688
39;5100;108.5;2.2359848022460938;106.0;108.2359848022461
39;5200;108.5;2.2237625122070312;106.0;108.22376251220703
39;5300;108.5;2.5472564697265625;106.0;108.54725646972656
39;5400;108.5;2.2185287475585938;106.0;108.2185287475586
39;5500;110.5;4.118232727050781;106.0;110.11823272705078
39;5600;110.5;4.302330017089844;106.0;110.30233001708984
39;5700;110.5;4.238380432128906;106.0;110.2383804321289
39;5800;109.5;3.2493743896484375;106.0;109.24937438964844
39;5900;109.5;3.47265625;106.0;109.47265625
39;6000;109.5;3.8496170043945312;106.0;109.84961700439453
39;6100;109.5;3.6041488647460938;106.0;109.6041488647461
39;6200;109.5;3.8578414916992188;106.0;109.85784149169922
39;6300;109.5;3.3050384521484375;106.0;109.30503845214844
39;6400;108.5;2.7728958129882812;106.0;108.77289581298828
39;6500;108.5;2.5794601440429688;106.0;108.57946014404297
39;6600;108.5;2.2887115478515625;106.0;108.28871154785156
39;6700;107.5;1.8671646118164062;106.0;107.8671646118164
39;6800;108.0;1.95843505859375;106.0;107.95843505859375
39;6900;108.5;2.5923538208007812;106.0;108.59235382080078
39;7000;107.5;1.6154251098632812;106.0;107.61542510986328
39;7100;106.5;0.5549774169921875;106.0;106.55497741699219
39;7200;106.5;0.7135467529296875;106.0;106.71354675292969
39;7300;106.5;0.8873214721679688;106.0;106.88732147216797
39;7400;108.5;2.0899276733398438;106.0;108.08992767333984
39;7500;109.0;2.9267578125;106.0;108.9267578125
39;7600;107.5;1.6733856201171875;106.0;107.67338562011719
39;7700;108.5;2.2390975952148438;106.0;108.23909759521484
39;7800;107.0;0.8732452392578125;106.0;106.87324523925781
39;7900;107.5;1.414703369140625;106.0;107.41470336914062
39;8000;106.5;0.77984619140625;106.0;106.77984619140625
39;8100;106.5;0.5466232299804688;106.0;106.54662322998047
39;8200;106.5;0.232574462890625;106.0;106.23257446289062
39;8300;106.0;-0.03075408935546875;106.0;105.96924591064453
39;8400;107.0;0.9521331787109375;106.0;106.95213317871094
39;8500;106.5;0.7241439819335938;106.0;106.7241439819336
39;8600;106.5;0.759735107421875;106.0;106.75973510742188
39;8700;105.5;-0.6057815551757812;106.0;105.39421844482422
39;8800;104.5;-1.1394729614257812;106.0;104.86052703857422
39;8900;104.5;-1.2886581420898438;106.0;104.71134185791016
39;9000;104.5;-1.6156387329101562;106.0;104.38436126708984
39;9100;104.5;-1.92315673828125;106.0;104.07684326171875
39;9200;103.5;-2.3492660522460938;106.0;103.6507339477539
39;9300;103.5;-2.7818679809570312;106.0;103.21813201904297
39;9400;102.5;-3.6017837524414062;106.0;102.3982162475586
39;9500;101.5;-4.238006591796875;106.0;101.76199340820312
39;9600;101.5;-4.497596740722656;106.0;101.50240325927734
39;9700;101.5;-4.702247619628906;106.0;101.2977523803711
39;9800;101.5;-4.758514404296875;106.0;101.24148559570312
39;9900;100.5;-5.046363830566406;106.0;100.9536361694336
39;10000;101.5;-4.5041961669921875;106.0;101.49580383300781
39;10100;101.5;-4.444488525390625;106.0;101.55551147460938
39;10200;100.5;-5.021453857421875;106.0;100.97854614257812
39;10300;100.5;-5.841133117675781;106.0;100.15886688232422
39;10400;100.5;-5.059112548828125;106.0;100.94088745117188
39;10500;100.5;-5.52667236328125;106.0;100.47332763671875
39;10600;100.5;-5.699592590332031;106.0;100.30040740966797
39;10700;101.5;-4.7693634033203125;106.0;101.23063659667969
39;10800;100.5;-5.7082672119140625;106.0;100.29173278808594
39;10900;100.5;-5.398956298828125;106.0;100.60104370117188
39;11000;101.5;-4.58050537109375;106.0;101.41949462890625
39;11100;102.5;-3.8084335327148438;106.0;102.19156646728516
39;11200;102.5;-3.282135009765625;106.0;102.71786499023438
39;11300;103.0;-2.9827957153320312;106.0;103.01720428466797
39;11400;104.5;-1.8131332397460938;106.0;104.1868667602539
39;11500;104.5;-1.5290374755859375;106.0;104.47096252441406
39;11600;103.5;-2.0473251342773438;106.0;103.95267486572266
39;11700;104.5;-1.7363357543945312;106.0;104.26366424560547
39;11800;103.5;-2.3831939697265625;106.0;103.61680603027344
39;11900;104.5;-1.2647781372070312;106.0;104.73522186279297
39;12000;105.5;-0.5598068237304688;106.0;105.44019317626953
39;12100;105.5;-0.47997283935546875;106.0;105.52002716064453
39;12200;105.5;-0.6800537109375;106.0;105.3199462890625
39;12300;105.5;-0.6415481567382812;106.0;105.35845184326172
39;12400;104.5;-1.6782989501953125;106.0;104.32170104980469
39;12500;104.5;-1.4495315551757812;106.0;104.55046844482422
39;12600;104.5;-1.6432952880859375;106.0;104.35670471191406
39;12700;104.5;-1.8890457153320312;106.0;104.11095428466797
39;12800;103.5;-2.4416351318359375;106.0;103.55836486816406
39;12900;103.5;-2.1260833740234375;106.0;103.87391662597656
39;13000;103.5;-2.6752777099609375;106.0;103.32472229003906
39;13100;102.5;-2.3899154663085938;106.0;103.6100845336914
39;13200;104.5;-1.5642242431640625;106.0;104.43577575683594
39;13300;104.5;-1.184051513671875;106.0;104.81594848632812
39;13400;104.5;-1.7058563232421875;106.0;104.29414367675781
39;13500;103.5;-2.9527587890625;106.0;103.0472412109375
39;13600;103.5;-2.6565933227539062;106.0;103.3434066772461
39;13700;103.5;-2.8634033203125;106.0;103.1365966796875
39;13800;103.5;-2.55352783203125;106.0;103.44647216796875
39;13900;104.0;-2.0073394775390625;106.0;103.99266052246094
39;14000;103.5;-2.271514892578125;106.0;103.72848510742188
39;14100;104.0;-1.994232177734375;106.0;104.00576782226562
39;14200;103.5;-2.1699142456054688;106.0;103.83008575439453
39;14300;104.5;-1.5030975341796875;106.0;104.49690246582031
39;14400;103.5;-2.1130142211914062;106.0;103.8869857788086
39;14500;103.5;-2.7810134887695312;106.0;103.21898651123047
39;14600;102.5;-3.8168258666992188;106.0;102.18317413330078
39;14700;103.5;-2.2599639892578125;106.0;103.74003601074219
39;14800;104.5;-1.76239013671875;106.0;104.23760986328125
39;14900;103.5;-2.1126174926757812;106.0;103.88738250732422
39;15000;103.5;-2.1120147705078125;106.0;103.88798522949219
39;15100;105.0;-0.98114013671875;106.0;105.01885986328125
39;15200;105.5;-0.7115478515625;106.0;105.2884521484375
39;15300;105.5;-0.424652099609375;106.0;105.57534790039062
39;15400;105.5;-0.911376953125;106.0;105.088623046875
39;15500;105.0;-1.0077896118164062;106.0;104.9922103881836
39;15600;106.5;0.5123291015625;106.0;106.5123291015625
39;15700;106.5;0.1693267822265625;106.0;106.16932678222656
39;15800;106.0;-0.0143280029296875;106.0;105.98567199707031
39;15900;106.5;0.64947509765625;106.0;106.64947509765625
39;16000;106.5;0.7658920288085938;106.0;106.7658920288086
39;16100;107.5;1.1445388793945312;106.0;107.14453887939453
39;16200;107.0;0.9362106323242188;106.0;106.93621063232422
39;16300;107.5;1.6488037109375;106.0;107.6488037109375
39;16400;108.5;2.2900161743164062;106.0;108.2900161743164
39;16500;107.5;1.7625961303710938;106.0;107.7625961303711
39;16600;108.5;2.359283447265625;106.0;108.35928344726562
39;16700;108.5;2.2838211059570312;106.0;108.28382110595703
39;16800;108.5;2.287841796875;106.0;108.287841796875
