day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;0;VEV_5200;102;21;;;;;106;21;;;;;104.0;0.0
39;100;VEV_5200;101;24;;;;;105;24;;;;;103.0;-3.0198440551757812
39;200;VEV_5200;102;8;101;15;;;105;23;;;;;103.5;-2.8763809204101562
39;300;VEV_5200;102;26;;;;;105;26;;;;;103.5;-2.60443115234375
39;400;VEV_5200;101;22;;;;;104;22;;;;;102.5;-3.61859130859375
39;500;VEV_5200;100;23;;;;;103;23;;;;;101.5;-4.642486572265625
39;600;VEV_5200;100;5;99;23;;;102;23;;;;;101.0;-5.456886291503906
39;700;VEV_5200;99;22;;;;;102;7;103;15;;;100.5;-5.068107604980469
39;800;VEV_5200;100;9;99;13;;;103;22;;;;;101.5;-4.908317565917969
39;900;VEV_5200;100;6;99;19;;;103;25;;;;;101.5;-4.858329772949219
39;1000;VEV_5200;100;12;99;12;;;103;24;;;;;101.5;-4.9096221923828125
39;1100;VEV_5200;100;23;;;;;103;23;;;;;101.5;-4.274131774902344
39;1200;VEV_5200;99;24;;;;;102;8;103;16;;;100.5;-5.190467834472656
39;1300;VEV_5200;99;21;;;;;102;21;;;;;100.5;-5.351188659667969
39;1400;VEV_5200;100;26;;;;;103;12;104;14;;;101.5;-4.0481719970703125
39;1500;VEV_5200;101;33;;;;;104;33;;;;;102.5;-3.5849761962890625
39;1600;VEV_5200;101;20;;;;;104;20;;;;;102.5;-3.571807861328125
39;1700;VEV_5200;102;19;;;;;105;19;;;;;103.5;-2.6866226196289062
39;1800;VEV_5200;102;6;101;21;;;105;27;;;;;103.5;-2.81536865234375
39;1900;VEV_5200;102;25;;;;;105;25;;;;;103.5;-2.3732986450195312
39;2000;VEV_5200;103;23;;;;;106;9;107;14;;;104.5;-1.2090606689453125
39;2100;VEV_5200;104;22;;;;;107;22;;;;;105.5;-0.4048919677734375
39;2200;VEV_5200;103;18;;;;;106;6;107;12;;;104.5;-1.1463088989257812
39;2300;VEV_5200;104;25;;;;;107;25;;;;;105.5;-0.6314468383789062
39;2400;VEV_5200;105;7;104;13;;;108;20;;;;;106.5;0.23400115966796875
39;2500;VEV_5200;106;23;;;;;109;23;;;;;107.5;1.562347412109375
39;2600;VEV_5200;106;22;;;;;109;9;110;13;;;107.5;1.8403854370117188
39;2700;VEV_5200;106;22;;;;;109;22;;;;;107.5;1.4364013671875
39;2800;VEV_5200;106;8;105;14;;;109;22;;;;;107.5;1.080902099609375
39;2900;VEV_5200;104;24;;;;;107;7;108;17;;;105.5;-0.2589874267578125
39;3000;VEV_5200;105;22;;;;;108;22;;;;;106.5;0.4370269775390625
39;3100;VEV_5200;106;27;;;;;109;27;;;;;107.5;1.651275634765625
39;3200;VEV_5200;106;30;;;;;110;30;;;;;108.0;2.0718460083007812
39;3300;VEV_5200;107;18;;;;;110;18;;;;;108.5;2.5725021362304688
39;3400;VEV_5200;108;10;107;24;;;111;34;;;;;109.5;3.1731033325195312
39;3500;VEV_5200;107;33;;;;;110;33;;;;;108.5;2.363525390625
39;3600;VEV_5200;107;27;;;;;110;12;111;15;;;108.5;2.8968963623046875
39;3700;VEV_5200;107;22;;;;;110;22;;;;;108.5;2.4654693603515625
39;3800;VEV_5200;107;30;;;;;110;8;111;22;;;108.5;2.7999954223632812
39;3900;VEV_5200;107;22;;;;;110;6;111;16;;;108.5;2.8436203002929688
39;4000;VEV_5200;107;6;106;16;;;110;22;;;;;108.5;2.1145248413085938
39;4100;VEV_5200;107;32;;;;;110;10;111;22;;;108.5;2.7066802978515625
39;4200;VEV_5200;108;7;107;13;;;111;20;;;;;109.5;3.2023239135742188
39;4300;VEV_5200;108;9;107;21;;;111;30;;;;;109.5;3.1642608642578125
39;4400;VEV_5200;106;32;;;;;109;12;110;20;;;107.5;1.775634765625
39;4500;VEV_5200;106;20;;;;;109;7;110;13;;;107.5;1.6757049560546875
39;4600;VEV_5200;105;24;;;;;108;6;109;18;;;106.5;0.7301864624023438
39;4700;VEV_5200;105;29;;;;;108;11;109;18;;;106.5;0.8407058715820312
39;4800;VEV_5200;105;26;;;;;108;11;109;15;;;106.5;0.6690521240234375
39;4900;VEV_5200;107;8;106;21;;;110;29;;;;;108.5;2.153289794921875
39;5000;VEV_5200;107;9;106;23;;;110;32;;;;;108.5;2.298065185546875
39;5100;VEV_5200;107;9;106;16;;;110;25;;;;;108.5;2.2359848022460938
39;5200;VEV_5200;107;12;106;24;;;110;36;;;;;108.5;2.2237625122070312
39;5300;VEV_5200;107;29;;;;;110;29;;;;;108.5;2.5472564697265625
39;5400;VEV_5200;107;10;106;18;;;110;28;;;;;108.5;2.2185287475585938
39;5500;VEV_5200;109;7;108;21;;;112;28;;;;;110.5;4.118232727050781
39;5600;VEV_5200;109;9;108;12;;;112;21;;;;;110.5;4.302330017089844
39;5700;VEV_5200;109;10;108;15;;;112;25;;;;;110.5;4.238380432128906
39;5800;VEV_5200;108;11;107;13;;;111;24;;;;;109.5;3.2493743896484375
39;5900;VEV_5200;108;20;;;;;111;20;;;;;109.5;3.47265625
39;6000;VEV_5200;108;27;;;;;111;11;112;16;;;109.5;3.8496170043945312
39;6100;VEV_5200;108;27;;;;;111;27;;;;;109.5;3.6041488647460938
39;6200;VEV_5200;108;24;;;;;111;12;112;12;;;109.5;3.8578414916992188
39;6300;VEV_5200;108;8;107;13;;;111;21;;;;;109.5;3.3050384521484375
39;6400;VEV_5200;107;26;;;;;110;11;111;15;;;108.5;2.7728958129882812
39;6500;VEV_5200;107;22;;;;;110;22;;;;;108.5;2.5794601440429688
39;6600;VEV_5200;107;10;106;14;;;110;24;;;;;108.5;2.2887115478515625
39;6700;VEV_5200;106;29;;;;;109;9;110;20;;;107.5;1.8671646118164062
39;6800;VEV_5200;106;32;;;;;110;32;;;;;108.0;1.95843505859375
39;6900;VEV_5200;107;24;;;;;110;24;;;;;108.5;2.5923538208007812
39;7000;VEV_5200;106;23;;;;;109;23;;;;;107.5;1.6154251098632812
39;7100;VEV_5200;105;29;;;;;108;29;;;;;106.5;0.5549774169921875
39;7200;VEV_5200;105;19;;;;;108;7;109;12;;;106.5;0.7135467529296875
39;7300;VEV_5200;105;33;;;;;108;11;109;22;;;106.5;0.8873214721679688
39;7400;VEV_5200;107;7;106;22;;;110;29;;;;;108.5;2.0899276733398438
39;7500;VEV_5200;107;30;;;;;111;30;;;;;109.0;2.9267578125
39;7600;VEV_5200;106;24;;;;;109;12;110;12;;;107.5;1.6733856201171875
39;7700;VEV_5200;107;11;106;17;;;110;28;;;;;108.5;2.2390975952148438
39;7800;VEV_5200;106;2;105;35;;;108;12;109;23;;;107.0;0.8732452392578125
39;7900;VEV_5200;106;25;;;;;109;25;;;;;107.5;1.414703369140625
39;8000;VEV_5200;105;34;;;;;108;11;109;23;;;106.5;0.77984619140625
39;8100;VEV_5200;105;27;;;;;108;27;;;;;106.5;0.5466232299804688
39;8200;VEV_5200;105;10;104;21;;;108;31;;;;;106.5;0.232574462890625
39;8300;VEV_5200;104;29;;;;;108;29;;;;;106.0;-0.03075408935546875
39;8400;VEV_5200;105;31;;;;;109;31;;;;;107.0;0.9521331787109375
39;8500;VEV_5200;105;36;;;;;108;12;109;24;;;106.5;0.7241439819335938
39;8600;VEV_5200;105;27;;;;;108;9;109;18;;;106.5;0.759735107421875
39;8700;VEV_5200;104;26;;;;;107;26;;;;;105.5;-0.6057815551757812
39;8800;VEV_5200;103;29;;;;;106;8;107;21;;;104.5;-1.1394729614257812
39;8900;VEV_5200;103;22;;;;;106;6;107;16;;;104.5;-1.2886581420898438
39;9000;VEV_5200;103;25;;;;;106;25;;;;;104.5;-1.6156387329101562
39;9100;VEV_5200;103;6;102;15;;;106;21;;;;;104.5;-1.92315673828125
39;9200;VEV_5200;102;36;;;;;105;36;;;;;103.5;-2.3492660522460938
39;9300;VEV_5200;102;7;101;20;;;105;27;;;;;103.5;-2.7818679809570312
39;9400;VEV_5200;101;27;;;;;104;27;;;;;102.5;-3.6017837524414062
39;9500;VEV_5200;100;22;;;;;103;9;104;13;;;101.5;-4.238006591796875
39;9600;VEV_5200;100;31;;;;;103;31;;;;;101.5;-4.497596740722656
39;9700;VEV_5200;100;25;;;;;103;25;;;;;101.5;-4.702247619628906
39;9800;VEV_5200;100;12;99;18;;;103;30;;;;;101.5;-4.758514404296875
39;9900;VEV_5200;99;22;;;;;102;8;103;14;;;100.5;-5.046363830566406
39;10000;VEV_5200;100;21;;;;;103;21;;;;;101.5;-4.5041961669921875
39;10100;VEV_5200;100;22;;;;;103;22;;;;;101.5;-4.444488525390625
39;10200;VEV_5200;99;27;;;;;102;11;103;16;;;100.5;-5.021453857421875
39;10300;VEV_5200;99;11;98;22;;;102;33;;;;;100.5;-5.841133117675781
39;10400;VEV_5200;99;27;;;;;102;6;103;21;;;100.5;-5.059112548828125
39;10500;VEV_5200;99;34;;;;;102;34;;;;;100.5;-5.52667236328125
39;10600;VEV_5200;99;30;;;;;102;30;;;;;100.5;-5.699592590332031
39;10700;VEV_5200;100;8;99;14;;;103;22;;;;;101.5;-4.7693634033203125
39;10800;VEV_5200;99;22;;;;;102;22;;;;;100.5;-5.7082672119140625
39;10900;VEV_5200;99;28;;;;;102;28;;;;;100.5;-5.398956298828125
39;11000;VEV_5200;100;34;;;;;103;34;;;;;101.5;-4.58050537109375
39;11100;VEV_5200;101;11;100;19;;;104;30;;;;;102.5;-3.8084335327148438
39;11200;VEV_5200;101;27;;;;;104;8;105;19;;;102.5;-3.282135009765625
39;11300;VEV_5200;101;23;;;;;105;23;;;;;103.0;-2.9827957153320312
39;11400;VEV_5200;103;9;102;15;;;106;24;;;;;104.5;-1.8131332397460938
39;11500;VEV_5200;103;26;;;;;106;26;;;;;104.5;-1.5290374755859375
39;11600;VEV_5200;102;33;;;;;105;12;106;21;;;103.5;-2.0473251342773438
39;11700;VEV_5200;103;7;102;12;;;106;19;;;;;104.5;-1.7363357543945312
39;11800;VEV_5200;102;33;;;;;105;33;;;;;103.5;-2.3831939697265625
39;11900;VEV_5200;103;28;;;;;106;9;107;19;;;104.5;-1.2647781372070312
39;12000;VEV_5200;104;18;;;;;107;18;;;;;105.5;-0.5598068237304688
39;12100;VEV_5200;104;23;;;;;107;23;;;;;105.5;-0.47997283935546875
39;12200;VEV_5200;104;23;;;;;107;23;;;;;105.5;-0.6800537109375
39;12300;VEV_5200;104;32;;;;;107;32;;;;;105.5;-0.6415481567382812
39;12400;VEV_5200;103;23;;;;;106;23;;;;;104.5;-1.6782989501953125
39;12500;VEV_5200;103;24;;;;;106;24;;;;;104.5;-1.4495315551757812
39;12600;VEV_5200;103;32;;;;;106;32;;;;;104.5;-1.6432952880859375
39;12700;VEV_5200;103;8;102;22;;;106;30;;;;;104.5;-1.8890457153320312
39;12800;VEV_5200;102;36;;;;;105;36;;;;;103.5;-2.4416351318359375
39;12900;VEV_5200;102;32;;;;;105;12;106;20;;;103.5;-2.1260833740234375
39;13000;VEV_5200;102;24;;;;;105;24;;;;;103.5;-2.6752777099609375
39;13100;VEV_5200;102;23;;;;;103;3;105;23;;;102.5;-2.3899154663085938
39;13200;VEV_5200;103;28;;;;;106;28;;;;;104.5;-1.5642242431640625
39;13300;VEV_5200;103;30;;;;;106;8;107;22;;;104.5;-1.184051513671875
39;13400;VEV_5200;103;12;102;20;;;106;32;;;;;104.5;-1.7058563232421875
39;13500;VEV_5200;102;6;101;19;;;105;25;;;;;103.5;-2.9527587890625
39;13600;VEV_5200;102;23;;;;;105;23;;;;;103.5;-2.6565933227539062
39;13700;VEV_5200;102;10;101;22;;;105;32;;;;;103.5;-2.8634033203125
39;13800;VEV_5200;102;24;;;;;105;24;;;;;103.5;-2.55352783203125
39;13900;VEV_5200;102;30;;;;;106;30;;;;;104.0;-2.0073394775390625
39;14000;VEV_5200;102;30;;;;;105;8;106;22;;;103.5;-2.271514892578125
39;14100;VEV_5200;102;36;;;;;106;36;;;;;104.0;-1.994232177734375
39;14200;VEV_5200;102;19;;;;;105;7;106;12;;;103.5;-2.1699142456054688
39;14300;VEV_5200;103;20;;;;;106;20;;;;;104.5;-1.5030975341796875
39;14400;VEV_5200;102;30;;;;;105;11;106;19;;;103.5;-2.1130142211914062
39;14500;VEV_5200;102;6;101;22;;;105;28;;;;;103.5;-2.7810134887695312
39;14600;VEV_5200;101;11;100;14;;;104;25;;;;;102.5;-3.8168258666992188
39;14700;VEV_5200;102;28;;;;;105;10;106;18;;;103.5;-2.2599639892578125
39;14800;VEV_5200;103;10;102;21;;;106;31;;;;;104.5;-1.76239013671875
39;14900;VEV_5200;102;23;;;;;105;8;106;15;;;103.5;-2.1126174926757812
39;15000;VEV_5200;102;27;;;;;105;9;106;18;;;103.5;-2.1120147705078125
39;15100;VEV_5200;103;26;;;;;107;26;;;;;105.0;-0.98114013671875
39;15200;VEV_5200;104;7;103;17;;;107;24;;;;;105.5;-0.7115478515625
39;15300;VEV_5200;104;23;;;;;107;23;;;;;105.5;-0.424652099609375
39;15400;VEV_5200;104;6;103;16;;;107;22;;;;;105.5;-0.911376953125
39;15500;VEV_5200;103;26;;;;;107;26;;;;;105.0;-1.0077896118164062
39;15600;VEV_5200;105;20;;;;;108;20;;;;;106.5;0.5123291015625
39;15700;VEV_5200;105;6;104;18;;;108;24;;;;;106.5;0.1693267822265625
39;15800;VEV_5200;104;20;;;;;108;20;;;;;106.0;-0.0143280029296875
39;15900;VEV_5200;105;26;;;;;108;26;;;;;106.5;0.64947509765625
39;16000;VEV_5200;105;21;;;;;108;9;109;12;;;106.5;0.7658920288085938
39;16100;VEV_5200;106;11;105;20;;;109;31;;;;;107.5;1.1445388793945312
39;16200;VEV_5200;105;34;;;;;109;34;;;;;107.0;0.9362106323242188
39;16300;VEV_5200;106;28;;;;;109;28;;;;;107.5;1.6488037109375
39;16400;VEV_5200;107;9;106;13;;;110;22;;;;;108.5;2.2900161743164062
39;16500;VEV_5200;106;25;;;;;109;8;110;17;;;107.5;1.7625961303710938
39;16600;VEV_5200;107;24;;;;;110;24;;;;;108.5;2.359283447265625
